date_mutation;surface_reelle_bati;nombre_pieces_principales;code_departement;code_postal;longitude;latitude;type_local;valeur_fonciere
2025-06-30;50.0;0.0;75;75014;2.325492712;48.82695868;Activite;318000.0
2025-06-27;31.0;0.0;75;75014;2.32724267;48.82615412;Activite;210000.0
2025-06-27;75.0;3.0;75;75014;2.330762932;48.8253741;Appartement;767000.0
2025-06-18;34.0;2.0;75;75014;2.331490139;48.82912117;Appartement;244000.0
2025-06-17;69.0;4.0;75;75014;2.333285541;48.82912755;Deux appartements;585000.0
2025-06-16;106.0;4.0;75;75014;2.329538533;48.82781297;Appartement;850000.0
2025-06-13;50.0;3.0;75;75014;2.320473153;48.82553422;Appartement;350000.0
2025-06-12;41.0;1.0;75;75014;2.324928287;48.83007896;Appartement;422000.0
2025-06-11;75.0;0.0;75;75014;2.318293735;48.82978755;Activite;365000.0
2025-06-11;40.0;0.0;75;75014;2.313591388;48.82623746;Activite;262000.0
2025-06-11;35.0;3.0;75;75014;2.314874464;48.82886724;Appartement;376150.0
2025-06-11;44.0;2.0;75;75014;2.3219267;48.83255457;Appartement;400000.0
2025-06-10;34.0;2.0;75;75014;2.327747987;48.82982386;Appartement;302000.0
2025-06-05;41.0;2.0;75;75014;2.324371449;48.82925882;Appartement;370000.0
2025-06-03;40.0;2.0;75;75014;2.328189101;48.83479224;Appartement;397000.0
2025-05-30;70.0;3.0;75;75014;2.320191198;48.82927816;Appartement;797950.0
2025-05-28;36.0;2.0;75;75014;2.333777051;48.82819574;Appartement;281500.0
2025-05-28;95.0;3.0;75;75014;2.325334253;48.82565066;Appartement;615000.0
2025-05-27;46.0;2.0;75;75014;2.330245047;48.82728497;Appartement;370000.0
2025-05-23;52.0;2.0;75;75014;2.31110776;48.82732677;Appartement;382900.0
2025-05-20;52.0;2.0;75;75014;2.327749024;48.827487;Appartement;444000.0
2025-05-20;44.0;0.0;75;75014;2.325406874;48.83538205;Activite;590000.0
2025-05-20;38.0;2.0;75;75014;2.328823302;48.82449796;Appartement;225850.0
2025-05-19;73.0;3.0;75;75014;2.324786346;48.82898258;Appartement;673000.0
2025-05-16;75.0;4.0;75;75014;2.321373648;48.82860868;Deux appartements;702000.0
2025-05-13;56.0;2.0;75;75014;2.321911706;48.82989298;Appartement;491000.0
2025-05-12;117.0;5.0;75;75014;2.327712686;48.82529411;Appartement;505000.0
2025-05-12;70.0;4.0;75;75014;2.329791509;48.82921814;Appartement;130000.0
2025-05-12;115.0;3.0;75;75014;2.327895246;48.8342635;Bati mixte - logement/activite;1251450.0
2025-05-07;92.0;4.0;75;75014;2.328656956;48.82695848;Appartement;914700.0
2025-05-06;89.0;4.0;75;75014;2.309166074;48.82759571;Appartement;610000.0
2025-05-06;64.0;4.0;75;75014;2.324290339;48.82707942;Appartement;475000.0
2025-05-05;69.0;3.0;75;75014;2.331310491;48.8258121;Appartement;680000.0
2025-05-05;48.0;0.0;75;75014;2.329858055;48.8336694;Activite;135000.0
2025-05-02;32.0;2.0;75;75014;2.316559968;48.82998424;Appartement;365000.0
2025-04-30;60.0;3.0;75;75014;2.314313076;48.8315088;Appartement;528000.0
2025-04-30;98.0;5.0;75;75014;2.329321898;48.82980147;Appartement;1030000.0
2025-04-30;74.0;4.0;75;75014;2.330837046;48.82726054;Appartement;743620.0
2025-04-29;45.0;3.0;75;75014;2.330824197;48.83083287;Appartement;539000.0
2025-04-29;86.0;3.0;75;75014;2.331222719;48.82616497;Appartement;774757.0
2025-04-29;38.0;2.0;75;75014;2.330523184;48.82465559;Appartement;245000.0
2025-04-25;35.0;2.0;75;75014;2.325220502;48.82863891;Appartement;389750.0
2025-04-23;36.0;2.0;75;75014;2.330839887;48.82455695;Appartement;313920.0
2025-04-22;50.0;3.0;75;75014;2.327787839;48.82659012;Appartement;491500.0
2025-04-18;60.0;2.0;75;75014;2.315805971;48.83092382;Appartement;437500.0
2025-04-18;85.0;4.0;75;75014;2.320118987;48.8276152;Appartement;836500.0
2025-04-18;42.0;2.0;75;75014;2.313756073;48.83017317;Appartement;275000.0
2025-04-16;36.0;2.0;75;75014;2.323127903;48.82954098;Deux appartements;363000.0
2025-04-16;30.0;3.0;75;75014;2.321565653;48.82454137;Deux appartements;285000.0
