date_mutation;surface_reelle_bati;nombre_pieces_principales;code_departement;code_postal;longitude;latitude;type_local;valeur_fonciere
2025-06-27;70.0;0.0;75;75020;2.403441446;48.85247407;Activite;318000.0
2025-06-26;32.0;2.0;75;75020;2.40563346;48.85545083;Appartement;323500.0
2025-06-25;81.0;4.0;75;75020;2.397518789;48.86906487;Appartement;707000.0
2025-06-23;49.0;2.0;75;75020;2.405272946;48.86873749;Appartement;381000.0
2025-06-23;64.0;3.0;75;75020;2.405909762;48.85419134;Appartement;244400.0
2025-06-20;44.0;2.0;75;75020;2.39869001;48.86816024;Appartement;401500.0
2025-06-18;100.0;6.0;75;75020;2.407034193;48.86606979;Maison;1168500.0
2025-06-16;92.0;5.0;75;75020;2.403874586;48.85212377;Deux appartements;490000.0
2025-06-12;54.0;3.0;75;75020;2.400732749;48.85453734;Appartement;557450.0
2025-06-11;47.0;2.0;75;75020;2.399825869;48.85744471;Appartement;395000.0
2025-06-11;88.0;4.0;75;75020;2.407687979;48.8696627;Appartement;700000.0
2025-06-10;60.0;3.0;75;75020;2.40689409;48.8693991;Appartement;525000.0
2025-06-10;51.0;2.0;75;75020;2.408303565;48.85922662;Appartement;280000.0
2025-06-10;84.0;4.0;75;75020;2.402124097;48.86051456;Appartement;747500.0
2025-06-10;47.0;2.0;75;75020;2.399825869;48.85744471;Appartement;395000.0
2025-06-10;71.0;3.0;75;75020;2.398898098;48.86684546;Appartement;611350.0
2025-06-06;32.0;1.0;75;75020;2.404462339;48.85650044;Appartement;320000.0
2025-06-05;62.0;3.0;75;75020;2.400590591;48.86773456;Appartement;620000.0
2025-06-03;57.0;3.0;75;75020;2.408184664;48.8575376;Appartement;346500.0
2025-06-03;32.0;2.0;75;75020;2.399365097;48.86937763;Appartement;307000.0
2025-06-03;47.0;2.0;75;75020;2.401008985;48.86145216;Appartement;412800.0
2025-06-03;81.0;3.0;75;75020;2.406007337;48.85071015;Appartement;450000.0
2025-06-03;57.0;3.0;75;75011;2.395977127;48.85061088;Appartement;415000.0
2025-06-02;83.0;4.0;75;75020;2.402448338;48.85027657;Appartement;700000.0
2025-06-02;51.0;2.0;75;75020;2.403718432;48.8569359;Appartement;400000.0
2025-05-28;70.0;4.0;75;75020;2.407764998;48.86705652;Appartement;377500.0
2025-05-28;40.0;3.0;75;75020;2.397505981;48.86838259;Appartement;311700.0
2025-05-27;49.0;2.0;75;75020;2.407687979;48.8696627;Appartement;455000.0
2025-05-27;92.0;4.0;75;75020;2.39962782;48.86641666;Appartement;895000.0
2025-05-26;42.0;2.0;75;75020;2.399511249;48.84935499;Appartement;315000.0
2025-05-22;35.0;1.0;75;75020;2.407495259;48.86896903;Appartement;319000.0
2025-05-22;32.0;0.0;75;75020;2.399019309;48.8658385;Activite;315000.0
2025-05-21;32.0;2.0;75;75020;2.400273479;48.85246789;Appartement;225000.0
2025-05-19;49.0;2.0;75;75020;2.402375716;48.85069332;Appartement;375000.0
2025-05-19;40.0;2.0;75;75020;2.403981631;48.86702616;Appartement;350000.0
2025-05-16;63.0;3.0;75;75020;2.403249717;48.85612237;Appartement;495000.0
2025-05-16;52.0;2.0;75;75011;2.392450125;48.85510423;Appartement;518185.0
2025-05-15;76.0;3.0;75;75020;2.408825237;48.85605597;Appartement;496750.0
2025-05-15;41.0;2.0;75;75020;2.407173913;48.86413938;Appartement;270000.0
2025-05-15;67.0;3.0;75;75020;2.399019309;48.8658385;Appartement;575000.0
2025-05-15;38.0;1.0;75;75011;2.395092629;48.8543795;Appartement;367400.0
2025-05-14;42.0;2.0;75;75011;2.394113062;48.85406884;Appartement;370000.0
2025-05-13;50.0;5.0;75;75020;2.402282397;48.85633883;Appartement;503000.0
2025-05-07;60.0;3.0;75;75020;2.401546453;48.86188154;Appartement;465000.0
