date_mutation;surface_reelle_bati;nombre_pieces_principales;code_departement;code_postal;longitude;latitude;type_local;valeur_fonciere
2025-06-30;119.0;4.0;75;75017;2.307237341;48.88280766;Appartement;1366100.0
2025-06-30;43.0;0.0;75;75017;2.321833249;48.88291163;Activite;225000.0
2025-06-30;84.0;4.0;75;75017;2.299436172;48.88391929;Appartement;950000.0
2025-06-26;50.0;2.0;75;75017;2.304793453;48.88988078;Appartement;415750.0
2025-06-25;85.0;4.0;75;75017;2.321716449;48.88618833;Appartement;870500.0
2025-06-23;51.0;2.0;75;75017;2.309885708;48.88406717;Appartement;345000.0
2025-06-23;78.0;2.0;75;75017;2.30726279;48.8871627;Appartement;845800.0
2025-06-23;52.0;3.0;75;75017;2.309060838;48.88723383;Appartement;540000.0
2025-06-23;35.0;2.0;75;75017;2.316536723;48.88526073;Appartement;350000.0
2025-06-20;50.0;3.0;75;75017;2.321739256;48.88595989;Appartement;608800.0
2025-06-20;66.0;0.0;75;75017;2.321634905;48.88598161;Activite;600000.0
2025-06-19;36.0;2.0;75;75017;2.318290153;48.88731676;Appartement;390000.0
2025-06-19;32.0;0.0;75;75017;2.314359381;48.88314789;Activite;494000.0
2025-06-18;41.0;2.0;75;75017;2.325750994;48.885053;Appartement;2000.0
2025-06-18;110.0;4.0;75;75017;2.310430856;48.8865718;Appartement;1365000.0
2025-06-17;33.0;1.0;75;75017;2.305393423;48.88948542;Appartement;245000.0
2025-06-17;57.0;2.0;75;75017;2.293309283;48.8863731;Appartement;591400.0
2025-06-16;110.0;4.0;75;75017;2.304244011;48.88568965;Appartement;1269231.0
2025-06-13;30.0;2.0;75;75017;2.316906935;48.88887786;Appartement;314000.0
2025-06-13;45.0;2.0;75;75017;2.318188631;48.88807028;Appartement;378500.0
2025-06-11;98.0;4.0;75;75017;2.298337464;48.88688523;Appartement;964000.0
2025-06-11;60.0;2.0;75;75017;2.304858084;48.88812069;Appartement;650000.0
2025-06-11;46.0;2.0;75;75017;2.293462452;48.88617401;Appartement;300000.0
2025-06-11;32.0;1.0;75;75017;2.321216689;48.88570765;Appartement;80000.0
2025-06-10;38.0;2.0;75;75017;2.325044437;48.88586388;Appartement;392500.0
2025-06-10;85.0;4.0;75;75017;2.320872528;48.88602546;Appartement;517500.0
2025-06-10;58.0;0.0;75;75017;2.314294436;48.88404616;Activite;1300000.0
2025-06-10;63.0;2.0;75;75017;2.309346547;48.8813881;Appartement;625000.0
2025-06-10;50.0;2.0;75;75017;2.309885708;48.88406717;Appartement;352381.0
