date_mutation;surface_reelle_bati;nombre_pieces_principales;code_departement;code_postal;longitude;latitude;type_local;valeur_fonciere
2025-06-25;45.0;1.0;75;75007;2.305082851;48.85475959;Appartement;820000.0
2025-06-24;81.0;3.0;75;75007;2.30428554;48.86154943;Appartement;1310000.0
2025-06-18;32.0;2.0;75;75007;2.305859831;48.85569781;Appartement;499813.0
2025-06-18;67.0;3.0;75;75007;2.311026953;48.85912414;Appartement;1200000.0
2025-06-13;37.0;2.0;75;75007;2.311100237;48.85212855;Appartement;420000.0
2025-06-10;43.0;3.0;75;75007;2.31926066;48.85169146;Appartement;570000.0
2025-06-05;32.0;2.0;75;75007;2.307267454;48.86013585;Appartement;587550.0
2025-06-05;42.0;2.0;75;75007;2.310682877;48.86039252;Appartement;360000.0
2025-05-22;93.0;4.0;75;75007;2.308383282;48.84821053;Appartement;1240000.0
2025-05-15;80.0;4.0;75;75007;2.309354954;48.85632843;Appartement;1166858.8
2025-05-15;42.0;1.0;75;75007;2.323246248;48.85133649;Appartement;6000.0
2025-05-14;45.0;2.0;75;75007;2.304827013;48.85946295;Appartement;890000.0
2025-05-12;108.0;4.0;75;75007;2.307842762;48.86093491;Appartement;1580000.0
2025-05-07;32.0;1.0;75;75007;2.305133131;48.86062991;Appartement;465000.0
2025-05-06;40.0;2.0;75;75007;2.309308396;48.85911735;Appartement;570000.0
2025-05-05;45.0;3.0;75;75007;2.306971267;48.85656773;Appartement;580000.0
2025-05-05;50.0;2.0;75;75007;2.309192734;48.85607931;Appartement;550000.0
2025-05-05;71.0;3.0;75;75007;2.305228736;48.85789259;Appartement;724000.0
2025-04-30;88.0;4.0;75;75007;2.322343072;48.85178977;Appartement;1594758.0
2025-04-30;93.0;3.0;75;75007;2.304385592;48.85968014;Appartement;1254000.0
2025-04-29;36.0;2.0;75;75007;2.306328045;48.85530734;Appartement;500000.0
2025-04-25;44.0;3.0;75;75007;2.307352067;48.86001874;Appartement;605134.94
2025-04-22;38.0;0.0;75;75007;2.323246248;48.85133649;Activite;620000.0
2025-04-18;62.0;2.0;75;75007;2.308488916;48.8586158;Appartement;723810.0
2025-04-16;90.0;3.0;75;75007;2.317572331;48.860388;Appartement;1620000.0
2025-04-14;76.0;3.0;75;75007;2.305655709;48.85778495;Appartement;1100000.0
2025-04-14;83.0;3.0;75;75007;2.31431151;48.85013616;Appartement;1250435.0
2025-04-14;109.0;5.0;75;75007;2.311303954;48.85043204;Appartement;1700000.0
2025-04-10;60.0;2.0;75;75007;2.315630236;48.84978643;Appartement;50000.0
2025-03-31;77.0;3.0;75;75007;2.318774364;48.8586586;Appartement;826848.0
2025-03-31;35.0;1.0;75;75007;2.311421985;48.85053373;Appartement;307000.0
2025-03-31;46.0;3.0;75;75007;2.317473409;48.85678709;Appartement;410000.0
2025-03-31;40.0;0.0;75;75007;2.307227734;48.85687448;Activite;260000.0
2025-03-31;104.0;2.0;75;75007;2.310624765;48.85327863;Appartement;1923000.0
2025-03-31;75.0;3.0;75;75007;2.317578948;48.85710702;Appartement;1310000.0
2025-03-31;46.0;0.0;75;75007;2.307438599;48.85388766;Activite;650000.0
2025-03-31;60.0;2.0;75;75007;2.303759765;48.85731211;Appartement;750000.0
2025-03-31;35.0;1.0;75;75007;2.311421985;48.85053373;Appartement;197000.0
2025-03-31;108.0;4.0;75;75007;2.308940981;48.860788;Bati mixte - logement/activite;1580000.0
2025-03-31;75.0;3.0;75;75007;2.305900575;48.85831268;Appartement;230000.0
2025-03-31;64.0;3.0;75;75007;2.31788737;48.85058;Appartement;660000.0
2025-03-31;86.0;4.0;75;75007;2.306857442;48.85997587;Appartement;1146500.0
2025-03-28;33.0;2.0;75;75007;2.305133933;48.85645154;Deux appartements;510000.0
2025-03-28;59.0;5.0;75;75007;2.319169561;48.85073315;Appartement;790000.0
2025-03-28;70.0;3.0;75;75007;2.304573296;48.86067685;Appartement;718500.0
2025-03-28;51.0;3.0;75;75007;2.306767161;48.85445453;Appartement;547752.0
2025-03-28;30.0;5.0;75;75007;2.308101399;48.85929242;Appartement;874200.0
2025-03-28;42.0;2.0;75;75007;2.316231141;48.86007961;Appartement;413790.0
2025-03-28;115.0;4.0;75;75007;2.304385592;48.85968014;Appartement;1383690.0
2025-03-27;55.0;2.0;75;75007;2.309876904;48.8524842;Appartement;609500.0
2025-03-27;46.0;2.0;75;75007;2.307257159;48.85603489;Appartement;750000.0
2025-03-27;32.0;2.0;75;75007;2.305859831;48.85569781;Appartement;320000.0
2025-03-27;45.0;2.0;75;75007;2.318246236;48.84974127;Appartement;477400.0
2025-03-26;83.0;4.0;75;75007;2.303174132;48.86210167;Appartement;1011000.0
2025-03-26;109.0;4.0;75;75007;2.31932254;48.85471194;Appartement;200000.0
2025-03-26;90.0;3.0;75;75007;2.303759765;48.85731211;Appartement;1400000.0
2025-03-26;32.0;1.0;75;75007;2.318187734;48.85013443;Appartement;500000.0
2025-03-24;119.0;5.0;75;75007;2.313176262;48.85158247;Appartement;1315000.0
2025-03-24;70.0;3.0;75;75007;2.305631726;48.85727722;Appartement;887000.0
2025-03-21;56.0;2.0;75;75007;2.306408264;48.86014425;Appartement;934600.0
2025-03-20;87.0;4.0;75;75007;2.313947022;48.84995469;Appartement;1080000.0
2025-03-20;58.0;0.0;75;75007;2.319215257;48.85180291;Activite;330000.0
2025-03-19;79.0;4.0;75;75007;2.30764703;48.85604834;Appartement;1300000.0
2025-03-19;95.0;4.0;75;75007;2.308143284;48.85637433;Appartement;1636600.0
2025-03-17;114.0;4.0;75;75007;2.30346761;48.86214812;Appartement;1800000.0
2025-03-14;45.0;2.0;75;75007;2.317247838;48.85609222;Appartement;519027.0
2025-03-10;50.0;3.0;75;75007;2.30985136;48.8502747;Appartement;682100.0
2025-03-07;100.0;4.0;75;75007;2.31788737;48.85058;Appartement;1524700.0
2025-03-07;30.0;1.0;75;75007;2.318751076;48.85145972;Appartement;507500.0
2025-03-05;31.0;1.0;75;75007;2.316600148;48.85631697;Appartement;345000.0
2025-03-05;65.0;3.0;75;75007;2.313568682;48.84923487;Appartement;880000.0
2025-03-03;61.0;3.0;75;75007;2.319215257;48.85180291;Appartement;911260.0
2025-03-03;47.0;2.0;75;75007;2.311421985;48.85053373;Appartement;711540.0
2025-02-28;35.0;1.0;75;75007;2.310170022;48.8524008;Appartement;473753.0
2025-02-28;46.0;1.0;75;75007;2.318170349;48.85385901;Appartement;742000.0
