date_mutation;surface_reelle_bati;nombre_pieces_principales;code_departement;code_postal;longitude;latitude;type_local;valeur_fonciere
2025-06-30;47.0;3.0;75;75013;2.371573529;48.82666267;Appartement;413000.0
2025-06-30;105.0;3.0;75;75013;2.372694289;48.82639963;Appartement;730000.0
2025-06-26;77.0;4.0;75;75013;2.367398622;48.82174952;Appartement;460000.0
2025-06-25;30.0;2.0;75;75013;2.37020183;48.82708694;Appartement;303020.0
2025-06-25;78.0;4.0;75;75013;2.367065677;48.83375412;Appartement;499275.0
2025-06-24;56.0;2.0;75;75013;2.373093706;48.8376299;Appartement;456000.0
2025-06-19;46.0;2.0;75;75013;2.366283854;48.83276856;Appartement;347520.0
2025-06-17;70.0;3.0;75;75013;2.367398622;48.82174952;Appartement;342000.0
2025-06-17;82.0;4.0;75;75013;2.360806689;48.8230534;Appartement;599900.0
2025-06-11;30.0;1.0;75;75013;2.369608705;48.83022342;Appartement;252165.0
2025-06-11;34.0;1.0;75;75013;2.367398622;48.82174952;Appartement;204135.0
2025-06-10;52.0;2.0;75;75013;2.372084195;48.8289336;Appartement;366300.0
2025-05-28;38.0;2.0;75;75013;2.37286059;48.82497173;Appartement;284850.0
2025-05-27;61.0;3.0;75;75013;2.370869664;48.82841736;Appartement;530000.0
2025-05-20;64.0;3.0;75;75013;2.367398622;48.82174952;Appartement;340000.0
2025-05-16;33.0;1.0;75;75013;2.355108731;48.8245883;Appartement;350000.0
2025-05-13;48.0;3.0;75;75013;2.373534054;48.82460832;Appartement;425100.0
2025-05-05;81.0;4.0;75;75013;2.358069342;48.82162146;Appartement;610000.0
2025-04-30;31.0;0.0;75;75013;2.366839893;48.83118471;Activite;175000.0
2025-04-30;50.0;2.0;75;75013;2.369560429;48.8278141;Appartement;363500.0
2025-04-30;118.0;5.0;75;75013;2.370516127;48.82984332;Appartement;1077700.0
2025-04-30;63.0;3.0;75;75013;2.373299271;48.82895158;Appartement;535000.0
2025-04-29;64.0;3.0;75;75013;2.359049632;48.82922166;Appartement;8500.0
