date_mutation;surface_reelle_bati;nombre_pieces_principales;code_departement;code_postal;longitude;latitude;type_local;valeur_fonciere
2025-06-30;67.0;3.0;75;75003;2.359626773;48.86532387;Appartement;1130000.0
2025-06-27;45.0;0.0;75;75003;2.359769865;48.86399837;Activite;230000.0
2025-06-26;63.0;3.0;75;75003;2.36122648;48.86734579;Deux appartements;24000.0
2025-06-25;50.0;2.0;75;75003;2.364050677;48.86436585;Appartement;585000.0
2025-06-23;40.0;2.0;75;75003;2.354853376;48.86493358;Appartement;448900.0
2025-06-23;77.0;2.0;75;75003;2.358731743;48.8646138;Appartement;1315530.0
2025-06-23;38.0;1.0;75;75003;2.354038328;48.86338068;Appartement;478230.0
2025-06-20;78.0;4.0;75;75003;2.365011471;48.86445479;Appartement;1044500.0
2025-06-16;75.0;0.0;75;75003;2.361399595;48.8671034;Activite;635000.0
2025-06-16;42.0;0.0;75;75003;2.357092077;48.8622472;Activite;600000.0
2025-06-16;75.0;3.0;75;75003;2.363573788;48.85745707;Appartement;950000.0
2025-06-13;62.0;0.0;75;75003;2.361974924;48.85895947;Activite;885000.0
2025-06-13;55.0;3.0;75;75003;2.357864073;48.86469078;Appartement;550000.0
2025-06-12;47.0;3.0;75;75003;2.357553535;48.86790703;Appartement;650000.0
2025-06-12;72.0;3.0;75;75003;2.354516838;48.86248407;Appartement;860000.0
2025-06-12;50.0;2.0;75;75003;2.355809316;48.86488803;Appartement;633180.0
2025-06-11;30.0;1.0;75;75003;2.357965443;48.86192978;Appartement;378000.0
2025-06-11;36.0;2.0;75;75003;2.359626773;48.86532387;Appartement;371000.0
2025-06-10;30.0;2.0;75;75003;2.35965853;48.8630147;Appartement;430000.0
2025-06-10;83.0;2.0;75;75003;2.360338154;48.86260564;Appartement;1452605.0
2025-06-10;78.0;3.0;75;75003;2.355931063;48.86169823;Appartement;540000.0
2025-06-06;84.0;4.0;75;75003;2.358112606;48.86829506;Appartement;1134036.0
2025-06-06;56.0;2.0;75;75003;2.36226811;48.8621138;Appartement;10000.0
2025-06-05;32.0;2.0;75;75003;2.354732162;48.86823491;Appartement;300000.0
2025-06-05;84.0;4.0;75;75003;2.36229099;48.863688;Appartement;1120000.0
2025-06-05;35.0;2.0;75;75003;2.36249126;48.86258663;Appartement;500000.0
2025-06-04;65.0;3.0;75;75003;2.360873661;48.86334263;Appartement;967000.0
2025-06-02;41.0;2.0;75;75003;2.357113979;48.86394529;Appartement;15000.0
2025-06-02;41.0;2.0;75;75003;2.357113979;48.86394529;Appartement;895000.0
2025-05-28;40.0;2.0;75;75003;2.360446664;48.86664895;Appartement;689610.0
2025-05-28;44.0;3.0;75;75003;2.359229956;48.86325164;Deux appartements;83333.33
2025-05-27;55.0;0.0;75;75003;2.359529122;48.86766;Activite;330000.0
2025-05-27;34.0;2.0;75;75003;2.359146528;48.86807302;Appartement;320000.0
2025-05-27;45.0;3.0;75;75003;2.365477897;48.86453535;Appartement;561000.0
2025-05-27;30.0;2.0;75;75003;2.354929714;48.8641943;Appartement;308000.0
2025-05-27;89.0;3.0;75;75003;2.360558401;48.86352886;Appartement;1155000.0
2025-05-27;100.0;4.0;75;75003;2.359347038;48.86479289;Deux appartements;445000.0
2025-05-23;72.0;3.0;75;75003;2.366740698;48.86091274;Appartement;838000.0
2025-05-22;37.0;2.0;75;75003;2.357754493;48.862364;Appartement;510250.0
2025-05-22;32.0;1.0;75;75003;2.364242436;48.86453024;Appartement;500000.0
2025-05-21;35.0;0.0;75;75003;2.365331488;48.86217656;Activite;470000.0
2025-05-20;35.0;1.0;75;75003;2.359318508;48.85933942;Appartement;350500.0
2025-05-20;92.0;0.0;75;75003;2.364336151;48.86050406;Activite;700000.0
2025-05-19;47.0;0.0;75;75003;2.364286635;48.86355198;Activite;570000.0
2025-05-19;95.0;3.0;75;75003;2.360324821;48.86195169;Appartement;1878850.0
2025-05-16;40.0;2.0;75;75003;2.367293477;48.85906883;Appartement;400000.0
2025-05-16;36.0;2.0;75;75003;2.366019278;48.86021199;Appartement;519000.0
2025-05-16;50.0;3.0;75;75003;2.364785598;48.85933665;Appartement;325000.0
2025-05-16;57.0;3.0;75;75003;2.363609104;48.86000705;Appartement;735000.0
2025-05-15;82.0;3.0;75;75003;2.355937386;48.86193709;Appartement;1175000.0
2025-05-14;111.0;4.0;75;75003;2.365831769;48.86370668;Appartement;1703900.0
2025-05-13;70.0;2.0;75;75003;2.361081332;48.85902919;Appartement;870000.0
2025-05-13;68.0;3.0;75;75003;2.362509167;48.86130723;Appartement;1161000.0
2025-05-13;42.0;0.0;75;75003;2.366095892;48.8635493;Activite;400000.0
2025-05-12;50.0;2.0;75;75003;2.359173375;48.86513869;Appartement;555650.0
2025-05-12;88.0;4.0;75;75003;2.359514379;48.86750954;Appartement;30030.0
2025-04-30;39.0;2.0;75;75003;2.363060776;48.86616686;Appartement;360150.0
2025-04-30;72.0;5.0;75;75003;2.362318328;48.86067881;Appartement;850000.0
2025-04-29;38.0;2.0;75;75003;2.35818645;48.86421366;Appartement;446000.0
2025-04-29;36.0;2.0;75;75003;2.361868067;48.86308078;Appartement;528000.0
2025-04-29;34.0;1.0;75;75003;2.364336151;48.86050406;Appartement;370200.0
2025-04-28;31.0;1.0;75;75003;2.356304838;48.86474458;Appartement;351780.0
2025-04-28;84.0;4.0;75;75003;2.361263214;48.86216814;Appartement;1180000.0
2025-04-28;50.0;3.0;75;75003;2.360945857;48.86238255;Appartement;1050000.0
2025-04-25;75.0;4.0;75;75003;2.356620723;48.86419517;Deux appartements;812000.0
2025-04-24;32.0;1.0;75;75003;2.364131463;48.86054969;Appartement;326000.0
2025-04-24;35.0;1.0;75;75003;2.357754493;48.862364;Bati mixte - logement/activite;697600.0
2025-04-24;82.0;4.0;75;75003;2.357327412;48.8656681;Appartement;590000.0
2025-04-16;37.0;2.0;75;75003;2.354595107;48.86405463;Appartement;20000.0
2025-04-16;54.0;0.0;75;75003;2.364336151;48.86050406;Activite;340000.0
2025-04-14;60.0;3.0;75;75003;2.356892173;48.86744136;Appartement;503000.0
2025-04-10;50.0;2.0;75;75003;2.366534628;48.8620596;Appartement;575000.0
2025-04-09;49.0;3.0;75;75003;2.362137834;48.86320719;Appartement;770200.0
2025-04-09;36.0;0.0;75;75003;2.358735191;48.86815289;Activite;300000.0
2025-04-08;85.0;4.0;75;75003;2.357048092;48.86310437;Appartement;1100000.0
2025-04-08;57.0;3.0;75;75003;2.363265998;48.86137895;Appartement;880000.0
2025-04-04;118.0;5.0;75;75003;2.354522887;48.86870556;Appartement;1085000.0
2025-03-31;69.0;3.0;75;75003;2.358888864;48.86781928;Appartement;965000.0
2025-03-31;47.0;2.0;75;75003;2.359466735;48.86491148;Appartement;571865.0
2025-03-31;49.0;2.0;75;75003;2.36305935;48.85927513;Appartement;710000.0
2025-03-31;50.0;2.0;75;75003;2.364050677;48.86436585;Appartement;567000.0
2025-03-31;30.0;1.0;75;75003;2.366552528;48.86089927;Appartement;262400.0
2025-03-31;47.0;2.0;75;75003;2.363203247;48.86392611;Appartement;5000.0
2025-03-31;31.0;0.0;75;75003;2.364198569;48.86262275;Activite;280000.0
2025-03-31;30.0;1.0;75;75003;2.366224637;48.85779697;Appartement;340000.0
2025-03-31;45.0;2.0;75;75003;2.363385317;48.85697917;Appartement;419825.0
2025-03-31;40.0;0.0;75;75003;2.352517339;48.86375312;Activite;397000.0
2025-03-31;117.0;4.0;75;75003;2.365970735;48.86322396;Appartement;1575000.0
2025-03-31;56.0;2.0;75;75003;2.364895108;48.86286817;Appartement;650000.0
2025-03-31;56.0;3.0;75;75003;2.358126671;48.8678759;Appartement;646200.0
2025-03-31;96.0;4.0;75;75003;2.357256579;48.86424319;Appartement;1225000.0
2025-03-31;77.0;3.0;75;75003;2.355638647;48.86269202;Appartement;1000000.0
2025-03-31;40.0;1.0;75;75003;2.366032468;48.861379;Appartement;480000.0
2025-03-31;77.0;4.0;75;75003;2.357601952;48.86233851;Appartement;928000.0
2025-03-31;47.0;2.0;75;75003;2.363203247;48.86392611;Appartement;450000.0
2025-03-31;106.0;5.0;75;75003;2.366924173;48.85859072;Appartement;1436360.0
2025-03-31;46.0;3.0;75;75003;2.357844251;48.86364416;Appartement;610490.0
2025-03-28;47.0;2.0;75;75003;2.362673392;48.86608289;Appartement;494000.0
2025-03-28;96.0;0.0;75;75003;2.36134467;48.86597742;Activite;1269700.0
2025-03-28;60.0;3.0;75;75003;2.357586354;48.86653644;Appartement;828800.0
2025-03-28;31.0;2.0;75;75003;2.358609152;48.86424197;Appartement;509314.06
2025-03-28;40.0;2.0;75;75003;2.357022776;48.86321876;Appartement;435000.0
2025-03-28;90.0;3.0;75;75003;2.361870218;48.86088288;Appartement;795000.0
2025-03-27;41.0;2.0;75;75003;2.362682595;48.86133962;Appartement;383000.0
2025-03-27;94.0;3.0;75;75003;2.364927606;48.85910748;Appartement;1333000.0
2025-03-27;74.0;3.0;75;75003;2.354616612;48.86296133;Appartement;850000.0
2025-03-27;38.0;2.0;75;75003;2.359650954;48.86682385;Appartement;430000.0
2025-03-26;57.0;0.0;75;75003;2.35502343;48.86456678;Activite;690000.0
2025-03-25;41.0;0.0;75;75003;2.363482827;48.86381686;Activite;270000.0
2025-03-24;57.0;2.0;75;75003;2.3636379;48.86352307;Appartement;790000.0
2025-03-21;38.0;2.0;75;75003;2.355655124;48.86797866;Appartement;542200.0
2025-03-21;70.0;3.0;75;75003;2.366740698;48.86091274;Appartement;3200.0
2025-03-20;48.0;2.0;75;75003;2.362826806;48.86329208;Appartement;600000.0
2025-03-20;33.0;2.0;75;75003;2.355061944;48.86474873;Appartement;307000.0
2025-03-20;88.0;4.0;75;75003;2.365220556;48.86477193;Appartement;950000.0
2025-03-20;70.0;4.0;75;75003;2.364785598;48.85933665;Appartement;910000.0
2025-03-19;58.0;3.0;75;75003;2.365964052;48.86226309;Appartement;600000.0
2025-03-19;72.0;3.0;75;75003;2.357540565;48.8649948;Appartement;876870.0
2025-03-18;30.0;2.0;75;75003;2.363537181;48.86672724;Appartement;320000.0
2025-03-18;30.0;1.0;75;75003;2.367682315;48.85613129;Appartement;315000.0
2025-03-18;101.0;3.0;75;75003;2.355213238;48.86393051;Appartement indetermine;614000.0
2025-03-18;97.0;5.0;75;75003;2.367125972;48.85685633;Appartement;1361400.0
2025-03-18;53.0;2.0;75;75003;2.355213238;48.86393051;Deux appartements;388000.0
2025-03-17;47.0;0.0;75;75003;2.36394146;48.85936066;Activite;388080.0
2025-03-17;40.0;2.0;75;75003;2.360163529;48.86560473;Appartement;544750.0
2025-03-17;60.0;2.0;75;75003;2.364676245;48.8576257;Appartement;790000.0
2025-03-14;99.0;4.0;75;75003;2.357643987;48.86548802;Deux appartements;600000.0
2025-03-14;76.0;2.0;75;75003;2.363302355;48.86087523;Appartement;965000.0
2025-03-13;76.0;3.0;75;75003;2.357350327;48.86272623;Appartement;1104900.0
2025-03-13;99.0;4.0;75;75003;2.363163567;48.86206737;Deux appartements;917073.0
2025-03-13;65.0;3.0;75;75003;2.364242436;48.86453024;Appartement indetermine;300000.0
2025-03-13;70.0;0.0;75;75003;2.355505694;48.86822859;Activite;714000.0
2025-03-12;39.0;2.0;75;75003;2.357643987;48.86548802;Appartement;100.0
2025-03-12;30.0;2.0;75;75003;2.354970837;48.86100923;Appartement;435000.0
2025-03-12;76.0;3.0;75;75003;2.363039865;48.86140068;Appartement;857000.0
2025-03-12;31.0;2.0;75;75003;2.35964024;48.86569177;Appartement;333390.0
2025-03-11;42.0;2.0;75;75003;2.364246655;48.85971305;Appartement;352750.0
2025-03-10;35.0;2.0;75;75003;2.362020574;48.86572178;Appartement;260000.0
2025-03-07;65.0;3.0;75;75003;2.360446664;48.86664895;Appartement;580950.0
2025-03-07;103.0;5.0;75;75003;2.366992676;48.8597516;Appartement;1216000.0
2025-03-07;37.0;2.0;75;75003;2.363235627;48.8651432;Deux appartements;443000.0
2025-03-04;55.0;3.0;75;75003;2.3560715;48.86426086;Bati mixte - logement/activite;675700.0
2025-03-04;91.0;3.0;75;75003;2.359514379;48.86750954;Appartement;1173600.0
2025-02-28;60.0;3.0;75;75003;2.356892173;48.86744136;Appartement;650.0
2025-02-27;52.0;0.0;75;75003;2.354897547;48.86439303;Activite;298000.0
2025-02-27;30.0;1.0;75;75003;2.365656854;48.86398632;Appartement;222000.0
2025-02-26;64.0;3.0;75;75003;2.359453712;48.86601038;Appartement;953400.0
2025-02-25;72.0;0.0;75;75003;2.3595841;48.86451787;Activite;817500.0
