date_mutation;surface_reelle_bati;nombre_pieces_principales;code_departement;code_postal;longitude;latitude;type_local;valeur_fonciere
2025-06-30;80.0;3.0;75;75010;2.35629354;48.8707796;Appartement;800000.0
2025-06-30;62.0;3.0;75;75010;2.359483528;48.86982028;Appartement;270000.0
2025-06-27;52.0;3.0;75;75010;2.362876463;48.86946815;Appartement;594900.0
2025-06-25;44.0;2.0;75;75010;2.372835597;48.87103452;Appartement;245000.0
2025-06-20;84.0;4.0;75;75010;2.357795218;48.87976672;Appartement;190000.0
2025-06-19;50.0;3.0;75;75010;2.358853994;48.87179594;Appartement;515500.0
2025-06-19;61.0;0.0;75;75010;2.36834329;48.88243148;Activite;300000.0
2025-06-18;40.0;2.0;75;75010;2.366763733;48.87208682;Appartement;334820.0
2025-06-18;47.0;0.0;75;75010;2.361399959;48.87239533;Activite;420000.0
2025-06-17;39.0;2.0;75;75010;2.363116558;48.87843275;Appartement;232000.0
2025-06-16;77.0;3.0;75;75010;2.367396528;48.8704672;Appartement;910000.0
2025-06-13;30.0;2.0;75;75010;2.355962442;48.87042326;Appartement;233500.0
2025-06-13;95.0;5.0;75;75010;2.356828322;48.87021911;Appartement;770000.0
2025-06-13;38.0;2.0;75;75010;2.368607865;48.87105628;Appartement;410000.0
2025-06-13;33.0;2.0;75;75010;2.367498509;48.8836609;Appartement;250000.0
2025-06-12;38.0;2.0;75;75010;2.367907539;48.88280019;Appartement;310000.0
2025-06-11;35.0;2.0;75;75010;2.366362514;48.88304727;Appartement;461000.0
2025-06-06;46.0;0.0;75;75010;2.359111133;48.87377575;Activite;290000.0
2025-06-06;85.0;4.0;75;75010;2.364009608;48.8780308;Appartement;875000.0
2025-06-05;64.0;3.0;75;75010;2.366492218;48.88379186;Deux appartements;218000.0
2025-06-05;74.0;3.0;75;75010;2.364074942;48.88092653;Appartement;583900.0
2025-06-04;73.0;3.0;75;75010;2.360697461;48.86907273;Appartement;645000.0
2025-06-04;57.0;0.0;75;75010;2.36502131;48.8822881;Activite;20000.0
2025-06-04;39.0;0.0;75;75010;2.372524786;48.87492409;Activite;238000.0
2025-06-03;57.0;3.0;75;75010;2.357232057;48.87656904;Appartement;492000.0
2025-06-03;59.0;0.0;75;75010;2.357581682;48.87801331;Activite;386730.0
2025-06-03;58.0;3.0;75;75010;2.350890492;48.88301341;Appartement;422641.5
2025-06-02;42.0;2.0;75;75010;2.364711894;48.87131179;Appartement;489000.0
2025-06-02;31.0;2.0;75;75010;2.366595102;48.87215935;Appartement;355650.0
2025-06-02;35.0;2.0;75;75010;2.366913811;48.87541139;Appartement;420050.0
2025-05-28;87.0;4.0;75;75010;2.366733062;48.88205559;Appartement;772800.0
2025-05-27;76.0;4.0;75;75010;2.372416519;48.87063829;Deux appartements;539700.0
2025-05-27;30.0;2.0;75;75010;2.368364928;48.8694162;Appartement;300000.0
2025-05-27;42.0;1.0;75;75010;2.361676146;48.86956882;Appartement;10000.0
2025-05-23;55.0;3.0;75;75010;2.369292006;48.87624717;Appartement;525000.0
2025-05-23;110.0;4.0;75;75010;2.365469383;48.87437665;Appartement;1209000.0
2025-05-23;50.0;2.0;75;75010;2.356336109;48.87861701;Appartement;92000.0
2025-05-21;48.0;3.0;75;75010;2.356190835;48.87053513;Appartement;460000.0
2025-05-21;78.0;3.0;75;75010;2.355635869;48.87734052;Appartement;811000.0
2025-05-20;47.0;2.0;75;75010;2.360949861;48.88250963;Appartement;320000.0
2025-05-20;48.0;3.0;75;75010;2.362851914;48.87950784;Appartement;323000.0
2025-05-19;72.0;3.0;75;75010;2.3710785;48.87035505;Appartement;30000.0
2025-05-19;106.0;4.0;75;75010;2.364009608;48.8780308;Appartement;885000.0
2025-05-16;105.0;4.0;75;75010;2.354031691;48.8798021;Appartement;970000.0
2025-05-16;38.0;2.0;75;75010;2.369092926;48.87631725;Appartement;327800.0
2025-05-16;34.0;2.0;75;75010;2.361410092;48.87094942;Appartement;340000.0
2025-05-16;53.0;2.0;75;75010;2.362129739;48.87002446;Appartement;530000.0
2025-05-15;42.0;0.0;75;75010;2.363125382;48.86923731;Activite;240770.0
2025-05-14;60.0;3.0;75;75010;2.358184422;48.87815029;Appartement;535200.0
2025-05-14;46.0;3.0;75;75010;2.363734782;48.87955504;Deux appartements;152500.0
2025-05-14;45.0;2.0;75;75010;2.359132405;48.87443428;Appartement;410000.0
2025-05-14;96.0;4.0;75;75010;2.357691957;48.86986059;Appartement;990000.0
2025-05-13;40.0;2.0;75;75010;2.357581682;48.87801331;Appartement;380000.0
2025-05-13;34.0;1.0;75;75010;2.359221478;48.87166618;Appartement;370060.0
2025-05-12;51.0;2.0;75;75010;2.363116558;48.87843275;Appartement;530000.0
2025-05-12;46.0;2.0;75;75010;2.369092926;48.87631725;Appartement;449340.0
2025-05-12;30.0;2.0;75;75010;2.37002681;48.87741381;Appartement;334000.0
2025-05-07;50.0;3.0;75;75010;2.364237534;48.87061664;Appartement;849950.0
2025-05-07;45.0;2.0;75;75010;2.363064502;48.87043719;Appartement;245000.0
2025-05-05;39.0;0.0;75;75010;2.373229617;48.87471101;Activite;450000.0
2025-04-30;48.0;2.0;75;75010;2.367396528;48.8704672;Appartement;623000.0
2025-04-29;108.0;4.0;75;75010;2.361713089;48.87039329;Appartement;1200000.0
2025-04-29;108.0;4.0;75;75010;2.361713089;48.87039329;Appartement;7500.0
2025-04-29;80.0;4.0;75;75010;2.36116285;48.87152601;Appartement;410000.0
2025-04-29;107.0;4.0;75;75010;2.359645386;48.88022358;Appartement;790000.0
2025-04-29;73.0;4.0;75;75010;2.369352631;48.88054763;Appartement;602000.0
2025-04-29;50.0;2.0;75;75010;2.374664488;48.87197042;Appartement;4500.0
2025-04-29;34.0;1.0;75;75010;2.372221905;48.8721053;Appartement;283000.0
2025-04-28;35.0;0.0;75;75010;2.361221048;48.88363811;Activite;190000.0
2025-04-28;65.0;3.0;75;75010;2.362608091;48.87233768;Appartement;700000.0
2025-04-28;33.0;0.0;75;75010;2.360407952;48.87184042;Activite;330000.0
2025-04-28;32.0;2.0;75;75010;2.356828322;48.87021911;Appartement;255500.0
2025-04-25;39.0;0.0;75;75010;2.369084296;48.87939125;Activite;264000.0
2025-04-23;31.0;1.0;75;75010;2.367271899;48.8834653;Appartement;254500.0
2025-04-23;42.0;0.0;75;75010;2.3669629;48.8822336;Activite;260000.0
2025-04-17;45.0;2.0;75;75010;2.374627958;48.87171768;Appartement;410350.0
2025-04-17;30.0;0.0;75;75010;2.372221905;48.8721053;Activite;260000.0
2025-04-15;40.0;2.0;75;75010;2.370692756;48.87558273;Appartement;384000.0
2025-04-14;75.0;0.0;75;75010;2.371220855;48.8717977;Activite;680000.0
2025-04-11;57.0;2.0;75;75010;2.365932214;48.88275703;Deux appartements;480000.0
2025-04-10;42.0;2.0;75;75010;2.365767934;48.86865173;Appartement;294000.0
2025-04-07;32.0;2.0;75;75010;2.35202753;48.88122698;Appartement;265000.0
2025-03-31;90.0;4.0;75;75010;2.364386845;48.88015798;Appartement;992654.5
2025-03-31;80.0;4.0;75;75010;2.358041016;48.87282881;Appartement;800000.0
2025-03-31;69.0;3.0;75;75010;2.363556908;48.88021854;Appartement;610000.0
2025-03-31;63.0;1.0;75;75010;2.363711831;48.88134673;Appartement;480142.0
2025-03-31;49.0;2.0;75;75010;2.368211119;48.87816538;Appartement;430000.0
2025-03-31;50.0;3.0;75;75010;2.364284898;48.87969246;Appartement;492694.9
2025-03-31;52.0;3.0;75;75010;2.362677632;48.87988209;Appartement;395000.0
2025-03-31;78.0;3.0;75;75010;2.365218122;48.87423574;Appartement;283333.34
2025-03-31;40.0;3.0;75;75010;2.366913811;48.87541139;Appartement;328000.0
2025-03-31;70.0;2.0;75;75010;2.355860149;48.87715069;Appartement;565000.0
2025-03-31;80.0;0.0;75;75010;2.356567002;48.87127557;Activite;380000.0
2025-03-31;86.0;4.0;75;75010;2.357422309;48.87435307;Appartement;750000.0
2025-03-31;87.0;4.0;75;75010;2.366342231;48.87206933;Appartement;934817.0
2025-03-31;109.0;2.0;75;75010;2.349011696;48.87777155;Bati mixte - logement/activite;1178000.0
2025-03-31;39.0;2.0;75;75010;2.359740599;48.86885167;Appartement;374100.0
2025-03-31;32.0;1.0;75;75010;2.365460472;48.87269704;Appartement;267000.0
2025-03-31;74.0;3.0;75;75010;2.365583465;48.88351353;Appartement;620000.0
2025-03-31;31.0;1.0;75;75010;2.355986894;48.87066998;Appartement;299000.0
2025-03-31;45.0;1.0;75;75017;2.343114007;48.87723736;Bati mixte - logement/activite;720000.0
2025-03-31;50.0;2.0;75;75010;2.363791057;48.88038294;Appartement;413000.0
2025-03-31;95.0;5.0;75;75010;2.36622907;48.87139057;Appartement;980000.0
2025-03-28;87.0;0.0;75;75010;2.363611119;48.87951981;Activite;621000.0
2025-03-28;58.0;4.0;75;75010;2.36834329;48.88243148;Appartement;642000.0
2025-03-28;52.0;2.0;75;75010;2.365626344;48.88287526;Appartement;521850.0
2025-03-28;79.0;3.0;75;75010;2.361190785;48.87299626;Appartement;1033000.0
2025-03-28;54.0;1.0;75;75010;2.367927996;48.86961873;Appartement;918000.0
2025-03-28;30.0;2.0;75;75010;2.362733463;48.873764;Appartement;320000.0
2025-03-28;74.0;3.0;75;75010;2.362237132;48.8774005;Appartement;660000.0
2025-03-28;53.0;2.0;75;75010;2.356927775;48.87250778;Appartement;350000.0
2025-03-28;58.0;3.0;75;75010;2.364326202;48.88338734;Appartement;8500.0
2025-03-28;48.0;3.0;75;75010;2.368120109;48.88204019;Appartement;490350.0
2025-03-28;40.0;2.0;75;75010;2.369809839;48.87132916;Appartement;4000.0
2025-03-28;45.0;2.0;75;75010;2.356828322;48.87021911;Appartement;448931.0
2025-03-27;76.0;3.0;75;75010;2.36291232;48.8764201;Appartement;685000.0
2025-03-27;68.0;3.0;75;75010;2.370116748;48.8702177;Appartement;590000.0
2025-03-27;30.0;2.0;75;75010;2.368592817;48.87109065;Appartement;266640.0
2025-03-27;40.0;2.0;75;75010;2.360949861;48.88250963;Appartement;271000.0
2025-03-27;35.0;2.0;75;75010;2.375533159;48.87288442;Appartement;290000.0
2025-03-27;32.0;3.0;75;75010;2.373873097;48.8744071;Appartement;237000.0
2025-03-27;30.0;2.0;75;75010;2.364370156;48.87332121;Appartement;170170.0
2025-03-27;61.0;3.0;75;75010;2.365780057;48.8714902;Appartement;679600.0
2025-03-27;32.0;2.0;75;75010;2.363304199;48.87324275;Appartement;222000.0
2025-03-26;65.0;3.0;75;75010;2.370586156;48.87113704;Appartement;818000.0
2025-03-26;38.0;2.0;75;75010;2.35381774;48.87926954;Appartement;300000.0
2025-03-26;47.0;3.0;75;75010;2.354934774;48.87860063;Appartement;300000.0
2025-03-25;50.0;3.0;75;75010;2.356010222;48.87922252;Appartement;198084.1
2025-03-25;30.0;2.0;75;75010;2.369299038;48.87119001;Appartement;290000.0
2025-03-25;30.0;2.0;75;75010;2.369560324;48.87590166;Appartement;235000.0
2025-03-24;43.0;2.0;75;75010;2.361898249;48.88357644;Appartement;310093.0
2025-03-21;74.0;3.0;75;75010;2.354075711;48.87935176;Appartement;495000.0
2025-03-21;48.0;3.0;75;75010;2.357581682;48.87801331;Appartement;389105.0
2025-03-20;30.0;2.0;75;75010;2.369380946;48.86997145;Appartement;318500.0
2025-03-20;31.0;2.0;75;75010;2.364502478;48.87814635;Appartement;313100.0
2025-03-20;110.0;5.0;75;75010;2.363814266;48.8711919;Appartement;1040000.0
2025-03-18;67.0;2.0;75;75010;2.363763941;48.87094361;Appartement;850000.0
2025-03-18;36.0;2.0;75;75010;2.360327276;48.8832006;Appartement;217500.0
2025-03-18;64.0;3.0;75;75010;2.363712187;48.87137618;Appartement;600000.0
2025-03-18;60.0;3.0;75;75010;2.362346422;48.87620152;Appartement;504000.0
2025-03-18;30.0;1.0;75;75010;2.365084756;48.88363633;Appartement;230000.0
2025-03-18;38.0;2.0;75;75010;2.370457494;48.87014145;Appartement;364000.0
2025-03-17;36.0;1.0;75;75010;2.355408383;48.87001831;Appartement;348530.0
2025-03-17;47.0;3.0;75;75010;2.364353145;48.87926306;Deux appartements;10000.0
2025-03-17;37.0;1.0;75;75010;2.359085087;48.87202261;Appartement;372000.0
2025-03-17;58.0;3.0;75;75010;2.362102603;48.87262118;Deux appartements;625000.0
2025-03-13;50.0;3.0;75;75010;2.362656621;48.88010343;Appartement;520000.0
2025-03-13;54.0;3.0;75;75010;2.357780366;48.87818965;Appartement;536000.0
2025-03-13;37.0;2.0;75;75010;2.366782364;48.87224276;Appartement;271000.0
2025-03-12;62.0;3.0;75;75010;2.359596317;48.87028188;Appartement;700000.0
2025-03-12;30.0;2.0;75;75010;2.365084756;48.88363633;Appartement;225000.0
