date_mutation;surface_reelle_bati;nombre_pieces_principales;code_departement;code_postal;longitude;latitude;type_local;valeur_fonciere
2025-06-30;43.0;3.0;75;75018;2.34335511;48.89276042;Appartement;666500.0
2025-06-30;54.0;2.0;75;75018;2.334725581;48.89032796;Appartement;671700.0
2025-06-30;35.0;2.0;75;75018;2.34224592;48.89041272;Appartement;402500.0
2025-06-30;76.0;3.0;75;75018;2.341402248;48.89318493;Appartement;646000.0
2025-06-27;58.0;2.0;75;75018;2.344300604;48.88851656;Appartement;607950.0
2025-06-27;64.0;2.0;75;75018;2.345102928;48.88773208;Appartement;650000.0
2025-06-26;90.0;4.0;75;75018;2.34147323;48.88783691;Appartement;1150000.0
2025-06-26;50.0;2.0;75;75018;2.339816073;48.89484972;Appartement;305000.0
2025-06-25;38.0;1.0;75;75018;2.340647124;48.89161603;Appartement;335000.0
2025-06-25;39.0;2.0;75;75018;2.344689623;48.89081559;Appartement;365000.0
2025-06-25;59.0;2.0;75;75018;2.336381681;48.88979871;Appartement;635000.0
2025-06-23;52.0;3.0;75;75018;2.337917649;48.88779781;Appartement;575000.0
2025-06-20;37.0;2.0;75;75018;2.335110299;48.89062619;Appartement;400000.0
2025-06-19;83.0;4.0;75;75018;2.34201031;48.89190708;Appartement;1000000.0
2025-06-16;80.0;3.0;75;75018;2.337260909;48.89739483;Appartement;445000.0
2025-06-16;34.0;2.0;75;75018;2.341524436;48.89360934;Appartement;287000.0
2025-06-16;32.0;0.0;75;75018;2.348874273;48.88979435;Activite;120000.0
2025-06-16;60.0;2.0;75;75018;2.336596244;48.88891859;Appartement;1020000.0
2025-06-13;61.0;3.0;75;75018;2.348564856;48.88955539;Appartement;620600.0
2025-06-12;40.0;3.0;75;75018;2.346585089;48.88805717;Appartement;414100.0
2025-06-11;44.0;0.0;75;75018;2.345621772;48.89289954;Bati mixte - logement/activite;372000.0
2025-06-11;55.0;3.0;75;75018;2.340719914;48.89089807;Appartement;530000.0
2025-06-10;47.0;2.0;75;75018;2.34834001;48.88888458;Appartement;500000.0
2025-06-10;57.0;2.0;75;75018;2.33272764;48.89314514;Appartement;525000.0
2025-06-06;60.0;2.0;75;75018;2.338541701;48.88906697;Appartement;789200.0
2025-06-06;86.0;4.0;75;75018;2.336843;48.89277314;Appartement;600000.0
2025-06-06;95.0;4.0;75;75018;2.341547159;48.89758413;Maison;700000.0
2025-06-06;44.0;3.0;75;75018;2.345966101;48.89074427;Appartement;93690.0
2025-06-06;105.0;0.0;75;75018;2.345572394;48.88890523;Activite;765000.0
2025-06-06;35.0;2.0;75;75018;2.347364925;48.89097806;Deux appartements;156500.0
2025-06-04;61.0;0.0;75;75018;2.340057998;48.89589535;Activite;385000.0
2025-06-04;31.0;0.0;75;75018;2.343778118;48.89313929;Activite;185000.0
2025-06-04;96.0;4.0;75;75018;2.333460985;48.89599858;Appartement;767500.0
2025-06-03;57.0;3.0;75;75018;2.336381681;48.88979871;Appartement;615000.0
2025-05-28;37.0;3.0;75;75018;2.343918156;48.89067515;Appartement;389720.0
2025-05-28;55.0;3.0;75;75018;2.343127512;48.89049855;Appartement;520000.0
2025-05-28;40.0;2.0;75;75018;2.34378699;48.89317781;Appartement;390000.0
2025-05-28;63.0;4.0;75;75018;2.341064786;48.89567047;Deux appartements;240000.0
2025-05-27;63.0;5.0;75;75018;2.335664589;48.89177291;Appartement indetermine;750000.0
2025-05-27;120.0;5.0;75;75018;2.340792833;48.89369618;Appartement;1640000.0
2025-05-26;50.0;2.0;75;75018;2.338279067;48.890574;Appartement;455000.0
2025-05-26;68.0;3.0;75;75018;2.340089746;48.89468078;Appartement;666300.0
2025-05-26;90.0;4.0;75;75018;2.337616205;48.88827205;Maison;2200000.0
2025-05-26;85.0;4.0;75;75018;2.349282401;48.88860585;Appartement;725000.0
2025-05-23;36.0;2.0;75;75018;2.34343785;48.8893912;Appartement;405000.0
2025-05-23;41.0;2.0;75;75018;2.34026006;48.89664804;Appartement;358650.0
2025-05-21;47.0;2.0;75;75018;2.33272764;48.89314514;Appartement;423250.0
2025-05-20;56.0;4.0;75;75018;2.337890017;48.89504399;Deux appartements;304000.0
2025-05-20;42.0;3.0;75;75018;2.347045111;48.89086272;Appartement;350000.0
2025-05-16;112.0;0.0;75;75018;2.34224592;48.89041272;Activite;300000.0
2025-05-16;72.0;3.0;75;75018;2.346230612;48.89377844;Appartement;30000.0
2025-05-15;60.0;0.0;75;75018;2.340057998;48.89589535;Activite;385000.0
2025-05-13;38.0;3.0;75;75018;2.347066374;48.89133271;Appartement;506000.0
2025-05-13;81.0;4.0;75;75018;2.337481892;48.89165401;Appartement;565000.0
2025-05-13;33.0;2.0;75;75018;2.346205892;48.89149189;Appartement;380000.0
2025-05-13;36.0;0.0;75;75018;2.345653685;48.88992147;Activite;340000.0
2025-05-07;36.0;2.0;75;75018;2.345571713;48.89537391;Appartement;261000.0
2025-05-07;53.0;3.0;75;75018;2.347157835;48.89321132;Appartement;300000.0
2025-05-07;30.0;2.0;75;75018;2.338720601;48.89544068;Appartement;235000.0
2025-05-06;57.0;3.0;75;75018;2.348927415;48.89175327;Appartement;678000.0
2025-04-29;48.0;2.0;75;75018;2.33748912;48.89306695;Appartement;190000.0
2025-04-29;85.0;4.0;75;75018;2.344361455;48.89694953;Appartement;755000.0
2025-04-29;65.0;4.0;75;75018;2.339994368;48.89302935;Appartement;451000.0
2025-04-25;42.0;0.0;75;75018;2.340792833;48.89369618;Activite;244500.0
2025-04-24;30.0;2.0;75;75018;2.341843801;48.89581237;Appartement;228000.0
2025-04-24;59.0;3.0;75;75018;2.341309693;48.89003331;Appartement;470000.0
2025-04-22;42.0;2.0;75;75018;2.340796749;48.89329134;Appartement;366620.0
2025-04-18;47.0;3.0;75;75018;2.348434089;48.88774026;Appartement;480000.0
2025-04-18;32.0;1.0;75;75018;2.33457878;48.89662391;Appartement;276970.0
2025-04-16;119.0;3.0;75;75018;2.339256953;48.88755376;Deux appartements;1976510.0
2025-04-11;30.0;1.0;75;75018;2.340598608;48.89209186;Appartement;308000.0
2025-04-11;31.0;3.0;75;75018;2.347897215;48.89153254;Appartement;320000.0
2025-04-11;62.0;3.0;75;75018;2.34824093;48.89027156;Appartement;649000.0
2025-04-09;41.0;3.0;75;75018;2.347547128;48.8886809;Appartement;522500.0
2025-04-09;32.0;2.0;75;75018;2.346369888;48.89121518;Appartement;255000.0
2025-04-09;84.0;6.0;75;75018;2.346208304;48.89109428;Deux appartements;750000.0
2025-04-04;70.0;3.0;75;75018;2.339942304;48.88943132;Appartement;826200.0
2025-04-03;46.0;2.0;75;75018;2.343550303;48.89085928;Appartement;415700.0
2025-03-31;72.0;5.0;75;75018;2.348112595;48.89090721;Deux appartements;728000.0
2025-03-31;118.0;6.0;75;75018;2.340388088;48.89104684;Deux appartements;1197000.0
2025-03-31;33.0;1.0;75;75018;2.333811293;48.89426689;Appartement;256000.0
2025-03-31;91.0;0.0;75;75018;2.335659168;48.89037211;Activite;600000.0
2025-03-31;41.0;3.0;75;75018;2.348874273;48.88979435;Appartement;310000.0
2025-03-31;57.0;0.0;75;75018;2.346788482;48.88796642;Activite;505000.0
2025-03-31;48.0;3.0;75;75018;2.349088879;48.89195906;Appartement;519000.0
2025-03-31;35.0;2.0;75;75018;2.333705548;48.89363324;Appartement;328000.0
2025-03-31;42.0;0.0;75;75018;2.348887823;48.88853137;Activite;197000.0
2025-03-31;70.0;3.0;75;75018;2.33617022;48.8920632;Appartement;512000.0
2025-03-31;78.0;3.0;75;75018;2.341149198;48.88749767;Appartement;1175000.0
2025-03-31;51.0;2.0;75;75018;2.337841698;48.88865548;Deux appartements;924900.0
2025-03-31;35.0;2.0;75;75018;2.341000719;48.89029662;Appartement;396180.0
2025-03-31;60.0;3.0;75;75018;2.342666754;48.89212213;Appartement;550000.0
2025-03-31;48.0;2.0;75;75018;2.337275082;48.8910315;Appartement;419500.0
2025-03-31;82.0;6.0;75;75018;2.343618639;48.88931621;Deux appartements;308300.0
2025-03-31;58.0;2.0;75;75018;2.336160237;48.89244528;Appartement;580820.0
2025-03-31;32.0;2.0;75;75018;2.341524436;48.89360934;Appartement;300000.0
2025-03-31;34.0;2.0;75;75018;2.34026006;48.89664804;Appartement;96000.0
2025-03-28;52.0;2.0;75;75018;2.337954293;48.89382669;Appartement;479900.0
2025-03-28;33.0;1.0;75;75018;2.334726959;48.89428707;Appartement;2500.0
2025-03-28;63.0;3.0;75;75018;2.345098299;48.89655584;Appartement;488800.0
2025-03-28;35.0;2.0;75;75018;2.348089503;48.88772975;Appartement;312000.0
2025-03-28;65.0;3.0;75;75018;2.33514168;48.89108779;Appartement;690000.0
2025-03-28;37.0;3.0;75;75018;2.345966101;48.89074427;Appartement;310000.0
2025-03-28;69.0;3.0;75;75018;2.342062222;48.88809506;Appartement;810000.0
2025-03-28;37.0;2.0;75;75018;2.344699817;48.8952245;Appartement;334625.0
2025-03-28;55.0;3.0;75;75018;2.345714307;48.89087655;Appartement;465000.0
2025-03-28;37.0;3.0;75;75018;2.338825539;48.89415494;Appartement;294600.0
