date_mutation;surface_reelle_bati;nombre_pieces_principales;code_departement;code_postal;longitude;latitude;type_local;valeur_fonciere
2025-06-30;32.0;2.0;75;75001;2.33160121;48.86464591;Appartement;320000.0
2025-06-27;50.0;0.0;75;75001;2.332112166;48.86427034;Activite;520000.0
2025-06-27;30.0;2.0;75;75001;2.341032198;48.86302027;Appartement;387320.0
2025-06-26;109.0;4.0;75;75001;2.336028814;48.86639486;Appartement;1700000.0
2025-06-24;90.0;3.0;75;75001;2.340358157;48.86288585;Appartement;646000.0
2025-06-19;80.0;3.0;75;75001;2.340358157;48.86288585;Appartement;1225868.0
2025-06-13;48.0;1.0;75;75001;2.330120029;48.86615069;Appartement;846303.0
2025-06-13;35.0;2.0;75;75001;2.340122343;48.86245157;Appartement;313015.0
2025-05-30;40.0;2.0;75;75001;2.340319899;48.86371805;Appartement;500000.0
2025-05-28;66.0;0.0;75;75001;2.33547434;48.86426737;Activite;1760000.0
2025-05-28;33.0;1.0;75;75001;2.335876922;48.86640275;Appartement;378000.0
2025-05-27;53.0;2.0;75;75001;2.330354641;48.86532579;Appartement;1010000.0
2025-05-26;98.0;4.0;75;75001;2.334132066;48.86494902;Appartement;1650000.0
2025-05-21;120.0;5.0;75;75001;2.332351515;48.86442053;Appartement;1580000.0
2025-05-02;90.0;2.0;75;75001;2.328718997;48.86549592;Deux appartements;570000.0
2025-04-30;46.0;2.0;75;75001;2.332007358;48.866371;Appartement;565000.0
2025-04-22;35.0;2.0;75;75001;2.331439688;48.8649136;Appartement;290476.0
2025-04-22;74.0;2.0;75;75001;2.333420375;48.86454537;Appartement;1136500.0
2025-04-17;109.0;4.0;75;75001;2.330120029;48.86615069;Deux appartements;547720.0
2025-04-09;43.0;0.0;75;75001;2.335965071;48.8666842;Activite;580000.0
2025-04-04;95.0;0.0;75;75001;2.331032412;48.86612386;Activite;1310000.0
2025-03-31;52.0;3.0;75;75001;2.333355757;48.8635855;Appartement;885000.0
2025-03-31;78.0;2.0;75;75001;2.332419864;48.86448399;Appartement;795000.0
2025-03-31;120.0;4.0;75;75001;2.335965071;48.8666842;Appartement;1657.0
2025-03-31;88.0;3.0;75;75001;2.331329957;48.86787138;Appartement;1430000.0
2025-03-31;120.0;4.0;75;75001;2.335965071;48.8666842;Appartement;1585900.0
2025-03-31;119.0;4.0;75;75001;2.341772027;48.8645325;Appartement;700000.0
2025-03-31;42.0;2.0;75;75001;2.340329045;48.86245619;Appartement;520000.0
2025-03-28;85.0;3.0;75;75001;2.334833827;48.86620303;Appartement;1200000.0
2025-03-27;40.0;2.0;75;75001;2.341772027;48.8645325;Appartement;720000.0
2025-03-26;47.0;0.0;75;75001;2.336354972;48.8666752;Activite;655000.0
2025-03-25;41.0;1.0;75;75001;2.337025335;48.86552461;Bati mixte - logement/activite;430000.0
2025-03-19;70.0;3.0;75;75001;2.333420375;48.86454537;Appartement;805000.0
2025-03-18;60.0;3.0;75;75001;2.340271744;48.86397207;Appartement;645000.0
2025-03-11;50.0;3.0;75;75001;2.340091625;48.86593939;Appartement;660500.0
2025-03-07;57.0;0.0;75;75001;2.330941208;48.86602469;Activite;600000.0
2025-03-05;96.0;4.0;75;75001;2.33686659;48.86535059;Deux appartements;315000.0
2025-03-03;31.0;0.0;75;75001;2.341567536;48.86358564;Activite;85000.0
2025-02-25;32.0;2.0;75;75001;2.335804018;48.86524033;Appartement;410000.0
2025-02-21;50.0;1.0;75;75001;2.340194334;48.86384676;Appartement;580000.0
2025-02-19;40.0;1.0;75;75001;2.339646791;48.86258698;Appartement;80000.0
2025-02-17;106.0;4.0;75;75001;2.331329957;48.86787138;Appartement;1629000.0
2025-02-17;64.0;3.0;75;75001;2.340619683;48.86395148;Appartement;998665.0
2025-02-14;53.0;0.0;75;75001;2.329094028;48.86619493;Activite;1550000.0
2025-02-13;86.0;0.0;75;75001;2.33686659;48.86535059;Activite;950000.0
2025-02-04;111.0;0.0;75;75001;2.336584264;48.86480473;Activite;920000.0
2025-01-31;79.0;4.0;75;75001;2.341059075;48.86205068;Appartement;1030000.0
2025-01-30;106.0;5.0;75;75001;2.332217203;48.86622477;Appartement;1915000.0
2025-01-22;65.0;4.0;75;75001;2.331226863;48.86569828;Appartement;1000000.0
2025-01-22;36.0;1.0;75;75001;2.33516511;48.86661547;Appartement;423000.0
2025-01-17;36.0;2.0;75;75001;2.340801644;48.86375986;Appartement;416100.0
2025-01-17;71.0;0.0;75;75001;2.331037699;48.86638482;Activite;865000.0
2025-01-16;69.0;0.0;75;75001;2.336424605;48.8652632;Activite;350000.0
2025-01-16;35.0;0.0;75;75001;2.337183734;48.86597923;Activite;560000.0
2025-01-15;53.0;4.0;75;75001;2.338094602;48.86275974;Appartement;615000.0
2025-01-07;37.0;0.0;75;75001;2.333785541;48.86476861;Activite;390000.0
2025-01-07;92.0;3.0;75;75001;2.330832644;48.86774958;Bati mixte - logement/activite;1745000.0
2025-01-07;57.0;1.0;75;75001;2.340550881;48.86538076;Appartement;1320309.2
