Référence DVF;Date de vente;Mois;Année;Mois-Année;Type de mutation;Département;Communes;Adresse complète;Adresse libellé;Code postal;Commune;Cadastre;Nature des biens;Montant de la cession hors droits;Surface Bâtie;Surface Terrain;Nombre de pièces;Prix / m² bâti;Prix / m² terrain;Zonage;Fiche détaillée urbanisme;Documents urbanisme;Coordonnées X;Coordonnées Y
1e728e92116407cb28354660f5ddb065;27/06/2025;06;2025;06-2025;Vente;75;{75105};24 Rue De Pontoise 75005 Paris 05;24 Rue De Pontoise;75005;PARIS 05;{75105000AC0014};Un appartement;550386,1;47;0;2;11710,34;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AC_0014};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,351228787;48,8491328
977374976d7ad9e2b9bf0e7ae480468d;27/06/2025;06;2025;06-2025;Vente;75;{75105};17 Rue Des Bernardins 75005 Paris 05;17 Rue Des Bernardins;75005;PARIS 05;{75105000AB0108};Un appartement;1145000;95;0;4;12052,63;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AB_0108};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,350928508;48,85000725
775043cffc030d37c3bc9fabb7526f26;26/06/2025;06;2025;06-2025;Vente;75;{75105};11 Rue Pierre Nicole 75005 Paris 05;11 Rue Pierre Nicole;75005;PARIS 05;{75105000BG0048};Un appartement;665000;55;0;3;12090,91;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_BG_0048};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,340538637;48,84175021
ec06d943635d7ae73bd016687758c40a;25/06/2025;06;2025;06-2025;Vente;75;{75105};75 Rue Saint Jacques 75005 Paris 05;75 Rue Saint Jacques;75005;PARIS 05;{75105000BO0079};Un appartement;717000;58;0;3;12362,07;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_BO_0079};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,345250807;48,8497348
3711d164460aead0b60873ef67d222f5;25/06/2025;06;2025;06-2025;Vente;75;{75105};318 Rue Saint Jacques 75005 Paris 05;318 Rue Saint Jacques;75005;PARIS 05;{75105000BF0075};Activite;284000;43;0;0;6604,65;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_BF_0075};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,340478147;48,84027539
e8ed8952606e121e6ec9008addfb61c0;24/06/2025;06;2025;06-2025;Vente;75;{75105};16 Rue Des Ecoles 75005 Paris 05;16 Rue Des Ecoles;75005;PARIS 05;{75105000AC0085};Un appartement;475250;37;0;2;12844,59;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AC_0085};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,349197604;48,84871273
3aaab114eb0d315940bc112239ed29bf;24/06/2025;06;2025;06-2025;Vente;75;{75105};1 Rue De Mirbel 75005 Paris 05;1 Rue De Mirbel;75005;PARIS 05;{75105000AU0035};Un appartement;1169350;76;0;3;15386,18;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AU_0035};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,35244772;48,84046806
b5bab6a2335990de14069cc0c0264c54;23/06/2025;06;2025;06-2025;Vente;75;{75105};9 Rue De L Essai 75005 Paris 05;9 Rue De L Essai;75005;PARIS 05;{75105000AR0056};Un appartement;545000;48;0;3;11354,17;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AR_0056};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,357927241;48,8398727
fc6544a0ac53aed024689a51325860c0;20/06/2025;06;2025;06-2025;Vente;75;{75105};96 Bd De Port-Royal 75005 Paris 05;96 Bd De Port-Royal;75005;PARIS 05;{75105000BF0028};Un appartement;300000;59;0;2;5084,75;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_BF_0028};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,337854907;48,83956718
e2072b79a279200497a7dad681293ebe;19/06/2025;06;2025;06-2025;Vente;75;{75105};9 Rue De L Estrapade 75005 Paris 05;9 Rue De L Estrapade;75005;PARIS 05;{75105000AZ0097};Un appartement;742500;54;0;1;13750;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AZ_0097};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,347024033;48,84440166
5ea78c9cac89a1e530d0dedd76ce232a;16/06/2025;06;2025;06-2025;Vente;75;{75105};1 Bd Saint Germain 75005 Paris 05;1 Bd Saint Germain;75005;PARIS 05;{75105000AD0011};Activite;1100000;95;0;0;11578,95;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AD_0011};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,355577636;48,84911399
12a58afe643df664186cd98cdb3df8d6;16/06/2025;06;2025;06-2025;Vente;75;{75105};10 Sq Adanson 75005 Paris 05;10 Sq Adanson;75005;PARIS 05;{75105000AU0096};Un appartement;620000;50;0;3;12400;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AU_0096};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,351978417;48,83906773
79eb41bd628da4ef346e83822d8a1cf7;11/06/2025;06;2025;06-2025;Vente;75;{75105};44 Rue De La Clef 75005 Paris 05;44 Rue De La Clef;75005;PARIS 05;{75105000AK0060};Un appartement;490000;43;0;2;11395,35;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AK_0060};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,352953804;48,84256668
f96ff6c7f15ad71e4427e5742466be35;10/06/2025;06;2025;06-2025;Vente;75;{75105};7 Pl Saint Michel 75005 Paris 05;7 Pl Saint Michel;75005;PARIS 05;{75105000BP0166};Activite;1388000;68;0;0;20411,76;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_BP_0166};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,344362774;48,85302837
3da9c0ee9c15fc7dd856c819efc27685;04/06/2025;06;2025;06-2025;Vente;75;{75105};86 Bd Saint Marcel 75005 Paris 05;86 Bd Saint Marcel;75005;PARIS 05;{75105000AS0028};Un appartement;610000;53;0;3;11509,43;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AS_0028};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,352725813;48,8373323
67fa9818f2dd66124c175e170a6c5f47;02/06/2025;06;2025;06-2025;Vente;75;{75105};34 Bd De L Hopital 75005 Paris 05;34 Bd De L Hopital;75005;PARIS 05;{75105000AQ0041};Un appartement;200000;31;0;2;6451,61;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AQ_0041};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,361766878;48,8407157
357fe3508f74435e0f6b422bb0121e00;28/05/2025;05;2025;05-2025;Vente;75;{75105};37 Rue Henri Barbusse 75005 Paris 05;37 Rue Henri Barbusse;75005;PARIS 05;{75105000BF0040};Un appartement;442000;32;0;2;13812,5;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_BF_0040};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,338660443;48,84037006
8d931aa3e07cea8b4ba596985f6b6d32;28/05/2025;05;2025;05-2025;Vente;75;{75105};25 Rue Gay-Lussac 75005 Paris 05;25 Rue Gay-Lussac;75005;PARIS 05;{75105000BH0064};Un appartement;1270000;80;0;4;15875;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_BH_0064};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,341964337;48,84500961
d2ca613b42930ae9e10c31c349f9e9b6;27/05/2025;05;2025;05-2025;Vente;75;{75105};14 Rue De L Ecole Polytechnique 75005 Paris 05;14 Rue De L Ecole Polytechnique;75005;PARIS 05;{75105000BL0108};Un appartement;380000;30;0;2;12666,67;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_BL_0108};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,347752227;48,84788422
5f62c7f0ff073136e00093ff7c848ecd;27/05/2025;05;2025;05-2025;Vente;75;{75105};5 Rue Lacepede 75005 Paris 05;5 Rue Lacepede;75005;PARIS 05;{75105000AK0098};Un appartement;622900;43;0;3;14486,05;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AK_0098};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,353859748;48,84361836
1d4a8b10233e78ccbe46d69d7b598f5a;20/05/2025;05;2025;05-2025;Vente;75;{75105};117 Bd Saint Michel 75005 Paris 05;117 Bd Saint Michel;75005;PARIS 05;{75105000BG0007};Un appartement;815000;70;0;4;11642,86;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_BG_0007};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,338935429;48,842976
5e1e70c46cab155aa715c8fb2ccbaa13;15/05/2025;05;2025;05-2025;Vente;75;{75105};77 B Rue Monge 75005 Paris 05;77 B Rue Monge;75005;PARIS 05;{75105000AK0067};Un appartement;495000;40;0;2;12375;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AK_0067};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,352380036;48,84282212
a65331399a75bce709b87093f2a6b656;14/05/2025;05;2025;05-2025;Vente;75;{75105};8 Rue De Navarre 75005 Paris 05;8 Rue De Navarre;75005;PARIS 05;{75105000AG0005};Un appartement;1154200;100;0;2;11542;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AG_0005};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,35390949;48,84432494
cb1b2dace32bfdb9531d8af30b4edbea;14/05/2025;05;2025;05-2025;Vente;75;{75105};8 Pl Du Puits De L Ermite 75005 Paris 05;8 Pl Du Puits De L Ermite;75005;PARIS 05;{75105000AK0091};Deux appartements;728000;59;0;4;12338,98;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_105_000_000_AK_0091};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,353775523;48,842594
