Référence DVF;Date de vente;Mois;Année;Mois-Année;Type de mutation;Département;Communes;Adresse complète;Adresse libellé;Code postal;Commune;Cadastre;Nature des biens;Montant de la cession hors droits;Surface Bâtie;Surface Terrain;Nombre de pièces;Prix / m² bâti;Prix / m² terrain;Zonage;Fiche détaillée urbanisme;Documents urbanisme;Coordonnées X;Coordonnées Y
db6a2dfb733f0276107b85e719e25886;30/06/2025;06;2025;06-2025;Vente;75;{75101};201 A Rue Saint-Honore 75001 Paris 01;201 A Rue Saint-Honore;75001;PARIS 01;{75101000AY0114};Un appartement;320000;32;0;2;10000;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_101_000_000_AY_0114};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,33160121;48,86464591
862eb9099f44dd2c4be15daef6594358;27/06/2025;06;2025;06-2025;Vente;75;{75101};3 Rue Des Pyramides 75001 Paris 01;3 Rue Des Pyramides;75001;PARIS 01;{75101000AX0010};Activite;520000;50;0;0;10400;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_101_000_000_AX_0010};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,332112166;48,86427034
40595ad0577022997089b3525bf37fa4;27/06/2025;06;2025;06-2025;Vente;75;{75101};27 Rue Jean Jacques Rousseau 75001 Paris 01;27 Rue Jean Jacques Rousseau;75001;PARIS 01;{75101000AS0004};Un appartement;387320;30;0;2;12910,67;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_101_000_000_AS_0004};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,341032198;48,86302027
c45c69bce4b751bea0ec02ab6ccc6b42;26/06/2025;06;2025;06-2025;Vente;75;{75101};9 Rue Villedo 75001 Paris 01;9 Rue Villedo;75001;PARIS 01;{75101000AW0050};Un appartement;1700000;109;0;4;15596,33;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_101_000_000_AW_0050};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,336028814;48,86639486
249089957a85cbf1a99a2c15f5bb8b0d;24/06/2025;06;2025;06-2025;Vente;75;{75101};19 Rue Jean Jacques Rousseau 75001 Paris 01;19 Rue Jean Jacques Rousseau;75001;PARIS 01;{75101000AS0007};Un appartement;646000;90;0;3;7177,78;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_101_000_000_AS_0007};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,340358157;48,86288585
9c209ed8fb04a4e319fb9b998fc4464c;19/06/2025;06;2025;06-2025;Vente;75;{75101};19 Rue Jean Jacques Rousseau 75001 Paris 01;19 Rue Jean Jacques Rousseau;75001;PARIS 01;{75101000AS0007};Un appartement;1225868;80;0;3;15323,35;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_101_000_000_AS_0007};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,340358157;48,86288585
9665cbdc732c380946757f9d29fec3e0;13/06/2025;06;2025;06-2025;Vente;75;{75101};342 Rue Saint-Honore 75001 Paris 01;342 Rue Saint-Honore;75001;PARIS 01;{75101000AZ0018};Un appartement;846303;48;0;1;17631,31;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_101_000_000_AZ_0018};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,330120029;48,86615069
b652b77ca8aa2db4276d215a3d60fba1;13/06/2025;06;2025;06-2025;Vente;75;{75101};11 Rue Jean Jacques Rousseau 75001 Paris 01;11 Rue Jean Jacques Rousseau;75001;PARIS 01;{75101000AS0015};Un appartement;313015;35;0;2;8943,29;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_101_000_000_AS_0015};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,340122343;48,86245157
dbaf6aae58e127ee5b351096a1f6bcb3;30/05/2025;05;2025;05-2025;Vente;75;{75101};20 Rue Croix Des Petits Champs 75001 Paris 01;20 Rue Croix Des Petits Champs;75001;PARIS 01;{75101000AR0058};Un appartement;500000;40;0;2;12500;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_101_000_000_AR_0058};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,340319899;48,86371805
378f2397d0d6578e014cb65c55f9dc10;28/05/2025;05;2025;05-2025;Vente;75;{75101};4 Av De L Opera 75001 Paris 01;4 Av De L Opera;75001;PARIS 01;{75101000AX0051};Activite;1760000;66;0;0;26666,67;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_101_000_000_AX_0051};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,33547434;48,86426737
