Référence DVF;Date de vente;Mois;Année;Mois-Année;Type de mutation;Département;Communes;Adresse complète;Adresse libellé;Code postal;Commune;Cadastre;Nature des biens;Montant de la cession hors droits;Surface Bâtie;Surface Terrain;Nombre de pièces;Prix / m² bâti;Prix / m² terrain;Zonage;Fiche détaillée urbanisme;Documents urbanisme;Coordonnées X;Coordonnées Y
7dd56b77c7f7353f015fcdf83bbd9167;30/06/2025;06;2025;06-2025;Vente;75;{75116};6 Rue Merimee 75016 Paris 16;6 Rue Merimee;75016;PARIS 16;{75116000EA0005};Un appartement;285000;30;0;1;9500;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_116_000_000_EA_0005};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,279201118;48,86867122
6afa26878d5fbb4582f6bf4a5f52a7b9;26/06/2025;06;2025;06-2025;Vente;75;{75116};80 Av Victor Hugo 75016 Paris 16;80 Av Victor Hugo;75016;PARIS 16;{75116000DX0047};Un appartement;540000;70;0;3;7714,29;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_116_000_000_DX_0047};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,284128103;48,86946704
3828d14fa85588fe40d798570e6a01a0;25/06/2025;06;2025;06-2025;Vente;75;{75116};2 Av Paul Doumer 75016 Paris 16;2 Av Paul Doumer;75016;PARIS 16;{75116000DS0009,75116000DT0009};Un appartement;1370000;92;0;2;14891,3;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_116_000_000_DS_0009,https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_116_000_000_DT_0009};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,284353327;48,86194463
bcc3ab2823e08b4055654629769cd4ac;24/06/2025;06;2025;06-2025;Vente;75;{75116};31 Rue Raynouard 75016 Paris 16;31 Rue Raynouard;75016;PARIS 16;{75116000CF0037};Un appartement;888524;33;0;2;26924,97;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_116_000_000_CF_0037};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,282033415;48,85612019
f02b4adb493d31898f02f6d472bd549b;20/06/2025;06;2025;06-2025;Vente;75;{75116};26 Av Georges Mandel 75016 Paris 16;26 Av Georges Mandel;75016;PARIS 16;{75116000DU0078};Un appartement;2311950;111;0;3;20828,38;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_116_000_000_DU_0078};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,282938998;48,86376765
a7bf1e8b4069e1a572132fbc607de41d;20/06/2025;06;2025;06-2025;Vente;75;{75116};41 Av Raymond Poincare 75016 Paris 16;41 Av Raymond Poincare;75016;PARIS 16;{75116000DW0132};Un appartement;1400000;108;0;4;12962,96;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_116_000_000_DW_0132};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,285912381;48,86618709
f2f72762484abf538a44d787b03e5d60;13/06/2025;06;2025;06-2025;Vente;75;{75116};20 Rue De Passy 75016 Paris 16;20 Rue De Passy;75016;PARIS 16;{75116000DO0066};Un appartement;950000;67;0;2;14179,1;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_116_000_000_DO_0066};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,281817301;48,85848159
07401c49e91fc6cf926cd1b92a96ccf3;11/06/2025;06;2025;06-2025;Vente;75;{75116};6 Rue De Siam 75016 Paris 16;6 Rue De Siam;75016;PARIS 16;{75116000DI0047};Un appartement;760000;65;0;2;11692,31;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_116_000_000_DI_0047};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,275306795;48,86209244
004ac15046322e8da7ee22d0a9cfd9b7;06/06/2025;06;2025;06-2025;Vente;75;{75116};78 B Av Henri Martin 75016 Paris 16;78 B Av Henri Martin;75016;PARIS 16;{75116000EC0028};Un appartement;2000000;110;0;3;18181,82;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_116_000_000_EC_0028};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,272661328;48,86455682
0ba7284454c76e6d60157ebdd7c9fe7d;05/06/2025;06;2025;06-2025;Vente;75;{75116};49 Rue Du Ranelagh 75016 Paris 16;49 Rue Du Ranelagh;75016;PARIS 16;{75116000CL0038};Un appartement;1533000;112;0;4;13687,5;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_116_000_000_CL_0038};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,274731048;48,8540617
