Référence DVF;Date de vente;Mois;Année;Mois-Année;Type de mutation;Département;Communes;Adresse complète;Adresse libellé;Code postal;Commune;Cadastre;Nature des biens;Montant de la cession hors droits;Surface Bâtie;Surface Terrain;Nombre de pièces;Prix / m² bâti;Prix / m² terrain;Zonage;Fiche détaillée urbanisme;Documents urbanisme;Coordonnées X;Coordonnées Y
8b0405239289c2829fe2f570d64995f4;30/06/2025;06;2025;06-2025;Vente;75;{75110};41 Rue Du Faubourg Saint Martin 75010 Paris 10;41 Rue Du Faubourg Saint Martin;75010;PARIS 10;{75110000AX0049};Un appartement;800000;80;0;3;10000;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_110_000_000_AX_0049};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,35629354;48,8707796
f1063e231d48e57d690423b58bf67fb9;30/06/2025;06;2025;06-2025;Vente;75;{75110};16 Rue Taylor 75010 Paris 10;16 Rue Taylor;75010;PARIS 10;{75110000BG0006};Un appartement;270000;62;0;3;4354,84;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_110_000_000_BG_0006};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,359483528;48,86982028
38d1b995cc86c03d9382e8f046d47496;27/06/2025;06;2025;06-2025;Vente;75;{75110};33 Rue Albert Thomas 75010 Paris 10;33 Rue Albert Thomas;75010;PARIS 10;{75110000BF0052};Un appartement;594900;52;0;3;11440,38;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_110_000_000_BF_0052};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,362876463;48,86946815
3a32534127aa9ae87d9bb6e046ee1a0d;25/06/2025;06;2025;06-2025;Vente;75;{75110};180 Rue Saint Maur 75010 Paris 10;180 Rue Saint Maur;75010;PARIS 10;{75110000BJ0105};Un appartement;245000;44;0;2;5568,18;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_110_000_000_BJ_0105};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,372835597;48,87103452
78a7c162c9acf5ce8a77a79552b8750c;20/06/2025;06;2025;06-2025;Vente;75;{75110};159 Rue La Fayette 75010 Paris 10;159 Rue La Fayette;75010;PARIS 10;{75110000AI0025};Un appartement;190000;84;0;4;2261,9;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_110_000_000_AI_0025};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,357795218;48,87976672
16c474f2f0d3b3f8358b702d870dc74f;19/06/2025;06;2025;06-2025;Vente;75;{75110};7 Cite Hittorf 75010 Paris 10;7 Cite Hittorf;75010;PARIS 10;{75110000AZ0083};Un appartement;515500;50;0;3;10310;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_110_000_000_AZ_0083};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,358853994;48,87179594
595460d0e499697423c1401038bc84d3;19/06/2025;06;2025;06-2025;Vente;75;{75110};239 B Rue La Fayette 75010 Paris 10;239 B Rue La Fayette;75010;PARIS 10;{75110000BY0015};Activite;300000;61;0;0;4918,03;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_110_000_000_BY_0015};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,36834329;48,88243148
fc70c28c2f48756415c96fc1142e1661;18/06/2025;06;2025;06-2025;Vente;75;{75110};10 Rue Marie Et Louise 75010 Paris 10;10 Rue Marie Et Louise;75010;PARIS 10;{75110000BE0093};Un appartement;334820;40;0;2;8370,5;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_110_000_000_BE_0093};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,366763733;48,87208682
38a5792313e5c4e453cbc8387a8ea542;18/06/2025;06;2025;06-2025;Vente;75;{75110};24 Rue Lucien Sampaix 75010 Paris 10;24 Rue Lucien Sampaix;75010;PARIS 10;{75110000BD0036};Activite;420000;47;0;0;8936,17;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_110_000_000_BD_0036};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,361399959;48,87239533
6c66cb9132ad45182b16c4d657dd94a2;17/06/2025;06;2025;06-2025;Vente;75;{75110};188 Rue Du Faubourg Saint Martin 75010 Paris 10;188 Rue Du Faubourg Saint Martin;75010;PARIS 10;{75110000BS0061};Un appartement;232000;39;0;2;5948,72;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_110_000_000_BS_0061};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,363116558;48,87843275
