Référence DVF;Date de vente;Mois;Année;Mois-Année;Type de mutation;Département;Communes;Adresse complète;Adresse libellé;Code postal;Commune;Cadastre;Nature des biens;Montant de la cession hors droits;Surface Bâtie;Surface Terrain;Nombre de pièces;Prix / m² bâti;Prix / m² terrain;Zonage;Fiche détaillée urbanisme;Documents urbanisme;Coordonnées X;Coordonnées Y
57a9b1fff14f4a10c8f6baf281449ce8;30/06/2025;06;2025;06-2025;Vente;75;{75104};8 Rue Des Lions Saint Paul 75004 Paris 04;8 Rue Des Lions Saint Paul;75004;PARIS 04;{75104000AQ0128};Un appartement;1300000;90;0;3;14444,44;0;{US};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_104_000_000_AQ_0128};https://www.geoportail-urbanisme.gouv.fr/document/by-id/6755c72bbbb06df5fdb26bccd10b45bc;2,362662267;48,85260166
2a52d35984499eb5586039327069bdaf;27/06/2025;06;2025;06-2025;Vente;75;{75104};14 Rue Cloche Perce 75004 Paris 04;14 Rue Cloche Perce;75004;PARIS 04;{75104000AJ0111};Un appartement;450000;45;0;2;10000;0;{US};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_104_000_000_AJ_0111};https://www.geoportail-urbanisme.gouv.fr/document/by-id/6755c72bbbb06df5fdb26bccd10b45bc;2,357435146;48,85633162
50677751def449bf0da28c210736adb2;27/06/2025;06;2025;06-2025;Vente;75;{75104};27 Rue Du Petit Musc 75004 Paris 04;27 Rue Du Petit Musc;75004;PARIS 04;{75104000AQ0034};Un appartement;680000;35;0;2;19428,57;0;{US};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_104_000_000_AQ_0034};https://www.geoportail-urbanisme.gouv.fr/document/by-id/6755c72bbbb06df5fdb26bccd10b45bc;2,364544007;48,85299321
47afff3ad220b344538f25801c11675b;26/06/2025;06;2025;06-2025;Vente;75;{75104};44 Bd Henri Iv 75004 Paris 04;44 Bd Henri Iv;75004;PARIS 04;{75104000AP0063};Un appartement;1150000;94;0;4;12234,04;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_104_000_000_AP_0063};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,367477638;48,85246621
41d8b628142b19056f52be695e064766;25/06/2025;06;2025;06-2025;Vente;75;{75104};90 Rue Saint Antoine 75004 Paris 04;90 Rue Saint Antoine;75004;PARIS 04;{75104000AN0085};Un appartement;690000;45;0;2;15333,33;0;{US};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_104_000_000_AN_0085};https://www.geoportail-urbanisme.gouv.fr/document/by-id/6755c72bbbb06df5fdb26bccd10b45bc;2,362381386;48,85506721
d141d404f9d216b4edbc1fe0cc1e9cc0;25/06/2025;06;2025;06-2025;Vente;75;{75104};9 Rue De Rivoli 75004 Paris 04;9 Rue De Rivoli;75004;PARIS 04;{75104000AM0109};Un appartement;528000;46;0;3;11478,26;0;{US};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_104_000_000_AM_0109};https://www.geoportail-urbanisme.gouv.fr/document/by-id/6755c72bbbb06df5fdb26bccd10b45bc;2,358565721;48,85561688
b5dc2fc749067693d422cced11e48c04;23/06/2025;06;2025;06-2025;Vente;75;{75104};3 Rue Malher 75004 Paris 04;3 Rue Malher;75004;PARIS 04;{75104000AM0025};Un appartement;1246100;73;0;4;17069,86;0;{US};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_104_000_000_AM_0025};https://www.geoportail-urbanisme.gouv.fr/document/by-id/6755c72bbbb06df5fdb26bccd10b45bc;2,360982989;48,85558448
d2783d87455f0b135f80e77d4c2e2c68;20/06/2025;06;2025;06-2025;Vente;75;{75104};2 Rue Des Rosiers 75004 Paris 04;2 Rue Des Rosiers;75004;PARIS 04;{75104000AM0009};Un appartement;526000;51;0;3;10313,73;0;{US};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_104_000_000_AM_0009};https://www.geoportail-urbanisme.gouv.fr/document/by-id/6755c72bbbb06df5fdb26bccd10b45bc;2,361056778;48,85644566
c6668a25038005e581ed056a35f083d1;19/06/2025;06;2025;06-2025;Vente;75;{75104};90 Rue Saint Martin 75004 Paris 04;90 Rue Saint Martin;75004;PARIS 04;{75104000AC0024};Un appartement;216993;30;0;1;7233,1;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_104_000_000_AC_0024};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,350992593;48,85980337
c61c6111e7d6951fbf7619a3eff7f415;17/06/2025;06;2025;06-2025;Vente;75;{75104};18 Rue Des Tournelles 75004 Paris 04;18 Rue Des Tournelles;75004;PARIS 04;{75104000AO0113};Activite;500000;50;0;0;10000;0;{US};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_104_000_000_AO_0113};https://www.geoportail-urbanisme.gouv.fr/document/by-id/6755c72bbbb06df5fdb26bccd10b45bc;2,367608808;48,85460458
