Référence DVF;Date de vente;Mois;Année;Mois-Année;Type de mutation;Département;Communes;Adresse complète;Adresse libellé;Code postal;Commune;Cadastre;Nature des biens;Montant de la cession hors droits;Surface Bâtie;Surface Terrain;Nombre de pièces;Prix / m² bâti;Prix / m² terrain;Zonage;Fiche détaillée urbanisme;Documents urbanisme;Coordonnées X;Coordonnées Y
1c66313600f06cc0e842d7e9589e21bb;30/06/2025;06;2025;06-2025;Vente;75;{75115};103 Av Felix Faure 75015 Paris 15;103 Av Felix Faure;75015;PARIS 15;{75115000EU0009};Un appartement;446950;47;0;2;9509,57;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_115_000_000_EU_0009};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,283010382;48,83873486
7af2816d28a31620a032382a49ce693e;30/06/2025;06;2025;06-2025;Vente;75;{75115};133 Rue De Javel 75015 Paris 15;133 Rue De Javel;75015;PARIS 15;{75115000EJ0023};Un appartement;350000;42;0;2;8333,33;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_115_000_000_EJ_0023};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,288983515;48,84309461
accde9b7469c5a9a17b387c4740b330d;25/06/2025;06;2025;06-2025;Vente;75;{75115};11 A Rue De Javel 75015 Paris 15;11 A Rue De Javel;75015;PARIS 15;{75115000FZ0002};Un appartement;560000;52;0;2;10769,23;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_115_000_000_FZ_0002};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,280262176;48,84729731
7ef7997adee82822d7fa7b86013fc473;25/06/2025;06;2025;06-2025;Vente;75;{75115};151 Rue Saint Charles 75015 Paris 15;151 Rue Saint Charles;75015;PARIS 15;{75115000ER0010};Un appartement;690046;61;0;3;11312,23;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_115_000_000_ER_0010};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,282576389;48,84259086
4049496b4e265c4f67501bfb680b059b;24/06/2025;06;2025;06-2025;Vente;75;{75115};8 Av Emile Zola 75015 Paris 15;8 Av Emile Zola;75015;PARIS 15;{75115000FW0012};Un appartement;445000;42;0;2;10595,24;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_115_000_000_FW_0012};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,278662464;48,84594266
6182c1d093073d8b6c2942682b14c672;24/06/2025;06;2025;06-2025;Vente;75;{75115};62 Rue Des Bergers 75015 Paris 15;62 Rue Des Bergers;75015;PARIS 15;{75115000ER0050};Un appartement;310500;34;0;2;9132,35;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_115_000_000_ER_0050};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,280049424;48,84191818
15876bd63c7d856d68d556c61e3a8629;24/06/2025;06;2025;06-2025;Vente;75;{75115};146 Rue Du Theatre 75015 Paris 15;146 Rue Du Theatre;75015;PARIS 15;{75115000EG0071};Un appartement;480000;42;0;2;11428,57;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_115_000_000_EG_0071};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,297049991;48,84522522
cb7b3eb6edfb1f38d4ad94f745f0069d;19/06/2025;06;2025;06-2025;Vente;75;{75115};52 Rue De L Amiral Roussin 75015 Paris 15;52 Rue De L Amiral Roussin;75015;PARIS 15;{75115000BV0013};Un appartement;295000;30;0;2;9833,33;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_115_000_000_BV_0013};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,299825476;48,84307189
0ae4283eb03467c541ac2388f6453dcc;18/06/2025;06;2025;06-2025;Vente;75;{75115};61 Rue Des Cevennes 75015 Paris 15;61 Rue Des Cevennes;75015;PARIS 15;{75115000FV0096};Un appartement;936400;88;0;3;10640,91;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_115_000_000_FV_0096};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,280556355;48,8427397
6e051d5bfa8581cf29a390daff4fc690;18/06/2025;06;2025;06-2025;Vente;75;{75115};14 Rue De L Avre 75015 Paris 15;14 Rue De L Avre;75015;PARIS 15;{75115000DF0025};Deux appartements;620000;52;0;3;11923,08;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_115_000_000_DF_0025};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,297634498;48,84802975
