Référence DVF;Date de vente;Mois;Année;Mois-Année;Type de mutation;Département;Communes;Adresse complète;Adresse libellé;Code postal;Commune;Cadastre;Nature des biens;Montant de la cession hors droits;Surface Bâtie;Surface Terrain;Nombre de pièces;Prix / m² bâti;Prix / m² terrain;Zonage;Fiche détaillée urbanisme;Documents urbanisme;Coordonnées X;Coordonnées Y
5a089ee7f99e1ecc4921b83bedfb4d03;30/06/2025;06;2025;06-2025;Vente;75;{75102};25 Rue Du Mail 75002 Paris 02;25 Rue Du Mail;75002;PARIS 02;{75102000AJ0144};Un appartement;2045700;100;0;3;20457;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AJ_0144};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,343089118;48,86737091
67732c2c53a50afa80b6118539a87621;24/06/2025;06;2025;06-2025;Vente;75;{75102};5 Rue Thorel 75002 Paris 02;5 Rue Thorel;75002;PARIS 02;{75102000AO0065};Un appartement;690640;66;0;3;10464,24;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AO_0065};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,348824548;48,86953881
f15bee94b27cf389b327ae641ac233e1;23/06/2025;06;2025;06-2025;Vente;75;{75102};1 Rue De La Banque 75002 Paris 02;1 Rue De La Banque;75002;PARIS 02;{75102000AE0046};Un appartement;1550000;104;0;3;14903,85;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AE_0046};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,339806731;48,86630986
967adb4805dad5a19f2b29fffd8a55e9;19/06/2025;06;2025;06-2025;Vente;75;{75102};62 Rue Montmartre 75002 Paris 02;62 Rue Montmartre;75002;PARIS 02;{75102000AK0044};Deux appartements;330000;51;0;3;6470,59;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AK_0044};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,345275086;48,86562579
8476d2f6ca12585cacd7eedf7a901326;18/06/2025;06;2025;06-2025;Vente;75;{75102};26 Rue Etienne Marcel 75002 Paris 02;26 Rue Etienne Marcel;75002;PARIS 02;{75102000AL0118};Un appartement;463450;30;0;2;15448,33;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AL_0118};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,347292887;48,86443506
0b18d324b7fe33847c672fd5e94fdf04;16/06/2025;06;2025;06-2025;Vente;75;{75102};3 Pas Lemoine 75002 Paris 02;3 Pas Lemoine;75002;PARIS 02;{75102000AP0066};Un appartement;270750;32;0;2;8460,94;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AP_0066};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,352963347;48,86859876
dd9f66735f2886e4aab5e6e91eddb17b;16/06/2025;06;2025;06-2025;Vente;75;{75102};28 Rue Poissonniere 75002 Paris 02;28 Rue Poissonniere;75002;PARIS 02;{75102000AO0077};Activite;490000;53;0;0;9245,28;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AO_0077};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,348011305;48,86959538
5eb9c8919b5ae1545fb8b0fae536125d;13/06/2025;06;2025;06-2025;Vente;75;{75102};163 Rue Saint-Denis 75002 Paris 02;163 Rue Saint-Denis;75002;PARIS 02;{75102000AM0098};Un appartement;337000;33;0;2;10212,12;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AM_0098};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,349902437;48,86535435
bd53a3d91029533b5e35e2a8b833d9f9;06/06/2025;06;2025;06-2025;Vente;75;{75102};22 Rue Dussoubs 75002 Paris 02;22 Rue Dussoubs;75002;PARIS 02;{75102000AM0171};Un appartement;430000;40;0;2;10750;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AM_0171};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,349311762;48,86559552
d9330f86c8d3c4b5d9ba671ee72d626e;05/06/2025;06;2025;06-2025;Vente;75;{75102};4 Rue De Hanovre 75002 Paris 02;4 Rue De Hanovre;75002;PARIS 02;{75102000AC0041};Un appartement;840000;52;0;2;16153,85;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AC_0041};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,335691567;48,87035845
c00ee3fcae848e4929088521069d4c7a;28/05/2025;05;2025;05-2025;Vente;75;{75102};11 Rue Rameau 75002 Paris 02;11 Rue Rameau;75002;PARIS 02;{75102000AE0002};Activite;400000;30;0;0;13333,33;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AE_0002};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,336858949;48,86788854
d001063e2d7dc5a590bfed8a1561c602;28/05/2025;05;2025;05-2025;Vente;75;{75102};49 Rue Montmartre 75002 Paris 02;49 Rue Montmartre;75002;PARIS 02;{75102000AK0083};Un appartement;566050;45;0;3;12578,89;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AK_0083};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,344365994;48,86570144
f1cd5796ca33d1e447683bede1696fca;27/05/2025;05;2025;05-2025;Vente;75;{75102};126 Rue D Aboukir 75002 Paris 02;126 Rue D Aboukir;75002;PARIS 02;{75102000AP0010};Un appartement;600000;63;0;2;9523,81;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AP_0010};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,351191091;48,86883394
1255c78b573a645bed0718357aa067d8;23/05/2025;05;2025;05-2025;Vente;75;{75102};48 Pas Des Panoramas 75002 Paris 02;48 Pas Des Panoramas;75002;PARIS 02;{75102000AG0063};Activite;705000;36;0;0;19583,33;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AG_0063};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,341706373;48,87071447
87dae492724e0d02e27ead26af9340f5;20/05/2025;05;2025;05-2025;Echange;75;{75102};9 Rue Chabanais 75002 Paris 02;9 Rue Chabanais;75002;PARIS 02;{75102000AE0019};Deux appartements;400;97;0;5;4,12;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AE_0019};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,336721771;48,86743586
bd7f62c75a9694a15007d161a386b22e;20/05/2025;05;2025;05-2025;Vente;75;{75102};42 Rue Des Jeuneurs 75002 Paris 02;42 Rue Des Jeuneurs;75002;PARIS 02;{75102000AH0031};Un appartement;3000;115;0;4;26,09;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AH_0031};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,343862367;48,87019379
35a761bd5a4b2d7b71f35f12eb98517e;19/05/2025;05;2025;05-2025;Vente;75;{75102};26 Rue Etienne Marcel 75002 Paris 02;26 Rue Etienne Marcel;75002;PARIS 02;{75102000AL0118};Un appartement;557200;50;0;3;11144;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AL_0118};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,347292887;48,86443506
9e169ce934ee3ffb71a6f7a05851def4;14/05/2025;05;2025;05-2025;Vente;75;{75102};18 Rue Etienne Marcel 75002 Paris 02;18 Rue Etienne Marcel;75002;PARIS 02;{75102000AL0108};Activite;973000;90;0;0;10811,11;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AL_0108};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,348470308;48,86420487
99da3f317006e12b14f93e23e1490af6;12/05/2025;05;2025;05-2025;Vente;75;{75102};3 Rue Mandar 75002 Paris 02;3 Rue Mandar;75002;PARIS 02;{75102000AK0056};Activite;340000;70;0;0;4857,14;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AK_0056};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,346430904;48,86562552
fef94ae5a9012b9bacae7959f4844a08;12/05/2025;05;2025;05-2025;Vente;75;{75102};3 Rue Mandar 75002 Paris 02;3 Rue Mandar;75002;PARIS 02;{75102000AK0056};Activite;11370;95;0;0;119,68;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AK_0056};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,346430904;48,86562552
8fd10b277227079f4cd524fc104d9168;09/05/2025;05;2025;05-2025;Vente;75;{75102};16 Pas Lemoine 75002 Paris 02;16 Pas Lemoine;75002;PARIS 02;{75102000AP0148};Un appartement;417000;34;0;1;12264,71;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_102_000_000_AP_0148};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,352521549;48,86857977
