Référence DVF;Date de vente;Mois;Année;Mois-Année;Type de mutation;Département;Communes;Adresse complète;Adresse libellé;Code postal;Commune;Cadastre;Nature des biens;Montant de la cession hors droits;Surface Bâtie;Surface Terrain;Nombre de pièces;Prix / m² bâti;Prix / m² terrain;Zonage;Fiche détaillée urbanisme;Documents urbanisme;Coordonnées X;Coordonnées Y
be68e776a6bb1061f73d611a5e966f36;30/06/2025;06;2025;06-2025;Vente;75;{75114};1 B Rue Friant 75014 Paris 14;1 B Rue Friant;75014;PARIS 14;{75114000BW0057};Activite;318000;50;0;0;6360;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_114_000_000_BW_0057};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,325492712;48,82695868
b0ca416a26cc69ca28bc3599da890ed2;27/06/2025;06;2025;06-2025;Vente;75;{75114};93 Av Du General Leclerc 75014 Paris 14;93 Av Du General Leclerc;75014;PARIS 14;{75114000BW0055};Activite;210000;31;0;0;6774,19;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_114_000_000_BW_0055};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,32724267;48,82615412
3a48881404bb845b36d1a0cc0b98a645;27/06/2025;06;2025;06-2025;Vente;75;{75114};126 Rue De La Tombe Issoire 75014 Paris 14;126 Rue De La Tombe Issoire;75014;PARIS 14;{75114000BV0166};Un appartement;767000;75;0;3;10226,67;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_114_000_000_BV_0166};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,330762932;48,8253741
f893f7bc9178d0aaf2ed15fe4194926e;18/06/2025;06;2025;06-2025;Vente;75;{75114};16 Rue Bezout 75014 Paris 14;16 Rue Bezout;75014;PARIS 14;{75114000BS0018};Un appartement;244000;34;0;2;7176,47;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_114_000_000_BS_0018};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,331490139;48,82912117
c069c2c5d172056decbff7c4b4e11e18;17/06/2025;06;2025;06-2025;Vente;75;{75114};64 Rue De La Tombe Issoire 75014 Paris 14;64 Rue De La Tombe Issoire;75014;PARIS 14;{75114000BS0041};Deux appartements;585000;69;0;4;8478,26;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_114_000_000_BS_0041};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,333285541;48,82912755
226a04b8220575f2c33c27d29ab29e46;16/06/2025;06;2025;06-2025;Vente;75;{75114};38 Rue D Alesia 75014 Paris 14;38 Rue D Alesia;75014;PARIS 14;{75114000BT0060};Un appartement;850000;106;0;4;8018,87;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_114_000_000_BT_0060};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,329538533;48,82781297
a5b7ebcc520bcf24dddd7680f9838300;13/06/2025;06;2025;06-2025;Vente;75;{75114};64 Av Jean Moulin 75014 Paris 14;64 Av Jean Moulin;75014;PARIS 14;{75114000CG0015};Un appartement;350000;50;0;3;7000;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_114_000_000_CG_0015};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,320473153;48,82553422
96a0cc99dfcbae9c2c8f85b9a232fd33;12/06/2025;06;2025;06-2025;Vente;75;{75114};210 Av Du Maine 75014 Paris 14;210 Av Du Maine;75014;PARIS 14;{75114000CJ0009};Un appartement;422000;41;0;1;10292,68;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_114_000_000_CJ_0009};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,324928287;48,83007896
d8f06285e6f751be615638f70c724e03;11/06/2025;06;2025;06-2025;Vente;75;{75114};75 Rue Didot 75014 Paris 14;75 Rue Didot;75014;PARIS 14;{75114000CS0001};Activite;365000;75;0;0;4866,67;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_114_000_000_CS_0001};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,318293735;48,82978755
f7d7d9368821a73c15f79e7fec5f661c;11/06/2025;06;2025;06-2025;Vente;75;{75114};135 Rue Didot 75014 Paris 14;135 Rue Didot;75014;PARIS 14;{75114000CY0008};Activite;262000;40;0;0;6550;0;{UG};{https://www.geoportail-urbanisme.gouv.fr/map/parcel-info/75_114_000_000_CY_0008};https://www.geoportail-urbanisme.gouv.fr/document/by-id/4a02192762e3f46a75fe0f69f31c2bf2;2,313591388;48,82623746
